x_m,span_m,side,p_fluent_Pa,p_f3_Pa,p_residual_Pa,q_fluent_W_m2,q_f3_W_m2,q_residual_W_m2,cp_f3,phi_f3_rad,T_e_K,rho_e_kg_m3,ma_e,v_e_m_s,w_tr,q_lam,q_turb
0.0285900486,0.04019789212770919,1,5734.254422,14050.736814233798,-8316.482392233798,148515.4404,740808.2488747629,-592292.808474763,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,345386.2670036367,712295.6369918943
0.03115059749,0.040986379825129114,1,5620.080608,14313.113386796676,-8693.032778796676,147016.4952,170456.11051804313,-23439.61531804313,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.03383918933,0.04181431638962999,1,5735.851285,14313.113386796676,-8577.262101796678,154074.324,170456.11051804313,-16381.78651804314,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.03666222692,0.042683675272687564,1,5665.790776,14313.113386796676,-8647.322610796677,158864.9122,170456.11051804313,-11591.198318043142,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.03962643321,0.04359652858862119,1,5601.12265,14313.113386796676,-8711.990736796677,160886.5345,170456.11051804313,-9569.576018043124,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.0427388654,0.04455505137512677,1,5543.17865,14313.113386796676,-8769.934736796677,164111.0048,170456.11051804313,-6345.105718043138,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.04600693981,0.04556152953754935,1,5488.810891,14313.113386796676,-8824.302495796677,163395.5523,170456.11051804313,-7060.558218043123,0.44513589994925196,0.32735394798439504,673.9402259615925,0.07399984938450843,2.964546741683263,1542.6732823391867,0.0,170456.11051804313,542074.6968491294
0.04943855856,0.04661852058932452,1,5435.73943,14219.3385491221,-8783.5991191221,171979.7792,175927.99090782757,-3948.211707827577,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.05304155607,0.047728444523956824,1,5399.377082,14219.3385491221,-8819.961467122099,146040.4586,175927.99090782757,-29887.532307827554,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.05682460736,0.04889390106727133,1,5325.969339,14219.3385491221,-8893.369210122099,138766.1793,175927.99090782757,-37161.81160782758,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.06079680391,0.05011775755425405,1,5292.267872,14219.3385491221,-8927.0706771221,141607.4833,175927.99090782757,-34320.507607827574,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.06496773379,0.05140293512091764,1,5265.609973,14219.3385491221,-8953.7285761221,145834.5144,175927.99090782757,-30093.47650782758,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.06934723221,0.05275240636382193,1,5247.697321,14219.3385491221,-8971.6412281221,150765.2214,175927.99090782757,-25162.769507827557,0.44195952809712574,0.326134143315868,672.6757098476256,0.07365322234075815,2.9689152046847167,1543.4964427934779,0.0,175927.99090782757,547142.5770170774
0.07394572819,0.05416938671607866,1,5236.436766,14050.736814233798,-8814.3000482338,156303.9336,166569.8252626106,-10265.891662610607,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
0.07877419653,0.05565729603022865,1,5230.986439,14050.736814233798,-8819.750375233798,161690.1251,166569.8252626106,-4879.700162610592,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
0.08384409835,0.05721970976005198,1,5236.406284,14050.736814233798,-8814.330530233798,166360.9461,166569.8252626106,-208.8791626105958,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
0.08916746412,0.05886030414571033,1,5254.755113,14050.736814233798,-8795.981701233799,174354.702,166569.8252626106,7784.876737389393,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
0.09475701643,0.060582963710794,1,5295.268916,14050.736814233798,-8755.467898233797,181711.8557,166569.8252626106,15142.030437389389,0.43624859520511333,0.3239279312247761,670.38711936746,0.0730283588621569,2.9768469493997047,1544.9851284691297,0.0,349152.1921328754,715392.1448869947
