x_m,span_m,side,p_fluent,q_fluent,cp_v1,cp_v2,p_e_v1,p_e_v2,q_v1,q_v2,phi_rad,w_tr
0.389362901,0.151480191005152,1,935.6419286,99882.5312,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.3968563464,0.1537932903919844,1,932.5530189,98235.61042,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.4043499678,0.15610645268792925,1,929.6192975,96701.69181,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.411843607,0.1584196338412317,1,926.8373709,95282.50585,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.4193371754,0.16073280348144248,1,924.3479888,93919.82635,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.4268307507,0.1630459821682159,1,922.1148323,92611.37277,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,135735.59327721753,27586.184791766183,0.5627345990182011,0.0
0.4343243324,0.16535916929524916,1,920.1268181,91341.87282,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134297.4887005873,26331.130256503107,0.5627345990182011,0.0
0.4418179203,0.16767236466206703,1,918.4345518,90045.26507,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134297.4887005873,26331.130256503107,0.5627345990182011,0.0
0.4493115142,0.16998556778143928,1,916.0059902,89017.61487,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134297.4887005873,26331.130256503107,0.5627345990182011,0.0
0.456805114,0.17229877857543696,1,912.7878221,88495.93067,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134297.4887005873,26331.130256503107,0.5627345990182011,0.0
0.4642987196,0.17461199667298866,1,910.3577236,88213.94523,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134297.4887005873,26331.130256503107,0.5627345990182011,0.0
0.4717923307,0.17692522171345695,1,908.4610995,87991.93162,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134953.24904758122,25244.72014998274,0.5627345990182011,0.0
0.4792859473,0.17923845364319133,1,906.9196057,87781.18648,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134953.24904758122,25244.72014998274,0.5627345990182011,0.0
0.4867795691,0.18155169201813984,1,905.6376571,87557.77432,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134953.24904758122,25244.72014998274,0.5627345990182011,0.0
0.4942731983,0.18386493751154573,1,904.3247221,87349.86965,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134953.24904758122,25244.72014998274,0.5627345990182011,0.0
0.5017667924,0.1861781727393761,1,902.1838681,87681.47723,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,134953.24904758122,25244.72014998274,0.5627345990182011,0.0
-0.008219619125,0.028863056631579852,1,950.8920694,109971.1787,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008224083406,0.028862936853126468,1,949.8748804,109745.3438,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008228290163,0.028863150179503527,1,948.7429013,109658.6562,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008232223031,0.028863471885696157,1,947.463729,109633.4041,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008235810697,0.02886376557559416,1,946.1970979,109621.9053,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008239095875,0.028864202964480303,1,944.8148353,109795.4238,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008242079119,0.02886469232974613,1,943.2940127,109873.4694,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008244724782,0.02886522200701239,1,941.5151348,109782.8563,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008247061718,0.02886575953844261,1,939.5406736,109547.4245,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008249105933,0.028866278630831622,1,937.3480966,109303.9167,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008250801052,0.028866768369373443,1,934.9872831,109128.1074,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008252169054,0.028867175522970443,1,932.5222168,109022.7281,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008253199228,0.028867576163268044,1,929.8860384,108952.7142,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
