point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
63,leeward,-1,8.0,5.0,30.0,300.0,2.8340422435320343,0.0,0.7875000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,12152714.552044448,1226689.707604308
64,leeward,-1,8.0,5.0,30.0,300.0,2.879039758618385,0.0,0.8,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,12345614.78302928,1226689.707604308
65,leeward,-1,8.0,5.0,30.0,300.0,2.924037273704736,0.0,0.8125,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,12538515.014014112,1226689.707604308
66,leeward,-1,8.0,5.0,30.0,300.0,2.969034788791087,0.0,0.8250000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,12731415.244998945,1226689.707604308
67,leeward,-1,8.0,5.0,30.0,300.0,3.0140323038774377,0.0,0.8375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,12924315.475983774,1226689.707604308
68,leeward,-1,8.0,5.0,30.0,300.0,3.059029818963789,0.0,0.8500000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,13117215.706968607,1226689.707604308
69,leeward,-1,8.0,5.0,30.0,300.0,3.10402733405014,0.0,0.8625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,13310115.93795344,1226689.707604308
70,leeward,-1,8.0,5.0,30.0,300.0,3.1490248491364907,0.0,0.875,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,13503016.168938274,1226689.707604308
71,leeward,-1,8.0,5.0,30.0,300.0,3.194022364222842,0.0,0.8875000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,13695916.399923109,1226689.707604308
72,leeward,-1,8.0,5.0,30.0,300.0,3.2390198793091924,0.0,0.9,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,13888816.630907942,1226689.707604308
73,leeward,-1,8.0,5.0,30.0,300.0,3.2840173943955437,0.0,0.9125000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,14081716.861892771,1226689.707604308
74,leeward,-1,8.0,5.0,30.0,300.0,3.3290149094818946,0.0,0.925,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,14274617.092877604,1226689.707604308
75,leeward,-1,8.0,5.0,30.0,300.0,3.3740124245682455,0.0,0.9375,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,14467517.323862437,1226689.707604308
76,leeward,-1,8.0,5.0,30.0,300.0,3.4190099396545968,0.0,0.9500000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,14660417.554847272,1226689.707604308
77,leeward,-1,8.0,5.0,30.0,300.0,3.4640074547409476,0.0,0.9625,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,14853317.785832105,1226689.707604308
78,leeward,-1,8.0,5.0,30.0,300.0,3.5090049698272985,0.0,0.9750000000000001,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,15046218.016816935,1226689.707604308
79,leeward,-1,8.0,5.0,30.0,300.0,3.5540024849136493,0.0,0.9875,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,15239118.247801764,1226689.707604308
80,leeward,-1,8.0,5.0,30.0,300.0,3.599,0.0,1.0,0.0,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,1.0,15432018.4787866,1226689.707604308
81,leeward,-1,8.0,5.0,30.0,300.0,0.013652222727272725,0.025775674999999998,0.0,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,45527.131902008725,1237015.2500273492
82,leeward,-1,8.0,5.0,30.0,300.0,0.05846906994318182,0.025775674999999998,0.0125,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,177845.61382314804,1231720.4583559942
83,leeward,-1,8.0,5.0,30.0,300.0,0.10328591715909091,0.025775674999999998,0.025,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,391080.72875482676,1130014.0157837565
84,leeward,-1,8.0,5.0,30.0,300.0,0.14810276437500003,0.025775674999999998,0.037500000000000006,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,578365.1633478496,1155362.6005216092
85,leeward,-1,8.0,5.0,30.0,300.0,0.19291961159090912,0.025775674999999998,0.05,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,774640.6122838049,1161797.570303062
86,leeward,-1,8.0,5.0,30.0,300.0,0.2377364588068182,0.025775674999999998,0.0625,0.025,1,8489.654552603066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.877750683143714e-05,16824.63857929331,0.0,1016443.929813737,1184509.275352229
