case_id,region,side,i_x,j_span,x_m,y_m,z_m,valid_mask,is_leading_edge_near,is_cap_mask,is_true_nose_cap,is_index0,included_in_tauber_audit,excluded_reason,local_sweep_deg,Ma_inf,Ma_normal_eff,R_curv_local_m,R_curv_status,R_curv_estimation_method,x_phys_baseline_m,q_lam_baseline,q_tauber_ref_readonly,q_tauber_over_baseline,tauber_direction_sign
ma8_a5_h30km,aft_body,windward,1106,13,2.709417589371277,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.709417589371277,73284.05404979658,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1107,13,2.742365086061229,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.742365086061229,72602.32710184727,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1108,13,2.775312582751182,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.775312582751182,72221.83577466535,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1109,13,2.8082600794411348,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.8082600794411348,71370.99097370447,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1110,13,2.8412075761310875,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.8412075761310875,70742.1594122841,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1111,13,2.8741550728210403,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.8741550728210403,70395.91734113317,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1112,13,2.907102569510993,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.907102569510993,69796.79225563256,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1113,13,2.9400500662009454,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.9400500662009454,69022.62821578384,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1114,13,2.9729975628908987,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,2.9729975628908987,68454.53108006172,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1115,13,3.005945059580851,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.005945059580851,68146.19684212186,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1116,13,3.038892556270804,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.038892556270804,67603.19060409814,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1117,13,3.0718400529607566,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.0718400529607566,67033.11022269346,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1118,13,3.1047875496507094,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.1047875496507094,66515.47228128751,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1119,13,3.137735046340662,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.137735046340662,66009.6438583463,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1120,13,3.170682543030615,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.170682543030615,65619.53048646227,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1121,13,3.2036300397205677,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.2036300397205677,65135.24689000292,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1122,13,3.2365775364105205,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.2365775364105205,64661.52971655627,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1123,13,3.269525033100473,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.269525033100473,64198.00022972137,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1124,13,3.3024725297904256,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.3024725297904256,63584.939954196496,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1125,13,3.3354200264803784,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.3354200264803784,63238.35018790891,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1126,13,3.368367523170331,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.368367523170331,62803.7172012145,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1127,13,3.401315019860284,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.401315019860284,62377.92437852265,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1128,13,3.4342625165502367,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.4342625165502367,61960.67605432543,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1129,13,3.4672100132401895,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.4672100132401895,61551.69022468444,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1130,13,3.500157509930142,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.500157509930142,61300.9356543592,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1131,13,3.533105006620095,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.533105006620095,60906.71332957827,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1132,13,3.5660525033100474,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.5660525033100474,60520.0001288089,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1133,13,3.599,0.335083775,0.0,1,0,0,0,0,0,not_leading_edge_near,66.15,8.0,3.2347487642299595,35.65196048540115,available,phi_gradient,3.599,60140.56065082984,nan,nan,nan
ma8_a5_h30km,leading_edge_near,windward,1134,14,1.0425295965487607,0.36085945,0.0,1,1,0,0,1,0,index0,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.0425295965487607,1040213.9964476019,nan,nan,nan
ma8_a5_h30km,leading_edge_near,windward,1135,14,1.0744854765919012,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.0744854765919012,536279.5294857454,7914.759197108995,0.014758645001234146,-1.0
ma8_a5_h30km,leading_edge_near,windward,1136,14,1.1064413566350417,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.1064413566350417,379206.89191090193,7914.759197108995,0.020871875922995196,-1.0
ma8_a5_h30km,leading_edge_near,windward,1137,14,1.138397236678182,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.138397236678182,314104.4857799693,8019.844445574768,0.025532409782879323,-1.0
ma8_a5_h30km,leading_edge_near,windward,1138,14,1.1703531167213226,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.1703531167213226,293796.42665941414,8671.611038061077,0.029515713096516696,-1.0
ma8_a5_h30km,leading_edge_near,windward,1139,14,1.2023089967644631,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.2023089967644631,269619.7499962742,9052.840302185152,0.03357632481415123,-1.0
ma8_a5_h30km,leading_edge_near,windward,1140,14,1.2342648768076037,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.2342648768076037,243345.68753861124,8833.703688263395,0.0363010488396749,-1.0
ma8_a5_h30km,leading_edge_near,windward,1141,14,1.2662207568507442,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.2662207568507442,223678.40976145127,8730.013571772219,0.03902930810838029,-1.0
ma8_a5_h30km,leading_edge_near,windward,1142,14,1.2981766368938845,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.2981766368938845,206128.88027152023,8540.392160024709,0.041432292984733644,-1.0
ma8_a5_h30km,leading_edge_near,windward,1143,14,1.330132516937025,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.330132516937025,194633.039618309,8537.748495295518,0.04386587453003214,-1.0
ma8_a5_h30km,leading_edge_near,windward,1144,14,1.3620883969801656,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.3620883969801656,182784.78151074867,8441.9395673188,0.046185133672205475,-1.0
ma8_a5_h30km,leading_edge_near,windward,1145,14,1.3940442770233061,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.3940442770233061,171200.71710025662,8255.426288997405,0.04822074596897253,-1.0
ma8_a5_h30km,leading_edge_near,windward,1146,14,1.4260001570664467,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.4260001570664467,164271.07359736264,8253.60093405466,0.05024378762072674,-1.0
ma8_a5_h30km,leading_edge_near,windward,1147,14,1.4579560371095872,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.4579560371095872,155603.2667881942,8147.331593166158,0.05235964360733014,-1.0
ma8_a5_h30km,leading_edge_near,windward,1148,14,1.4899119171527277,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.4899119171527277,148547.00568913942,8023.938678032031,0.05401615899834107,-1.0
ma8_a5_h30km,leading_edge_near,windward,1149,14,1.521867797195868,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.521867797195868,143510.041597311,8023.938678032031,0.055912036459073666,-1.0
ma8_a5_h30km,leading_edge_near,windward,1150,14,1.5538236772390086,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.5538236772390086,135717.68341252606,7821.539155026766,0.05763095094434007,-1.0
ma8_a5_h30km,leading_edge_near,windward,1151,14,1.5857795572821491,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.5857795572821491,131665.49269976068,7821.539155026766,0.05940462451207599,-1.0
ma8_a5_h30km,leading_edge_near,windward,1152,14,1.6177354373252895,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.6177354373252895,126306.70343342089,7742.997562787637,0.0613031403109111,-1.0
ma8_a5_h30km,leading_edge_near,windward,1153,14,1.64969131736843,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.64969131736843,121968.15843282155,7649.201890997883,0.06271474448153583,-1.0
ma8_a5_h30km,leading_edge_near,windward,1154,14,1.6816471974115705,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.6816471974115705,118879.8556859789,7649.201890997883,0.06434397019460764,-1.0
ma8_a5_h30km,leading_edge_near,windward,1155,14,1.713603077454711,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.713603077454711,113735.6056103575,7493.436960797983,0.06588470620598325,-1.0
ma8_a5_h30km,leading_edge_near,windward,1156,14,1.7455589574978516,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.7455589574978516,111120.64443957264,7493.436960797983,0.06743514671455052,-1.0
ma8_a5_h30km,leading_edge_near,windward,1157,14,1.7775148375409922,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.7775148375409922,108651.27087479206,7500.308826039822,0.0690310271168669,-1.0
ma8_a5_h30km,leading_edge_near,windward,1158,14,1.8094707175841327,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.8094707175841327,104617.05062124459,7366.310953590307,0.07041214515078702,-1.0
ma8_a5_h30km,leading_edge_near,windward,1159,14,1.841426597627273,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.841426597627273,102503.35696678687,7366.310953590307,0.07186409471425544,-1.0
ma8_a5_h30km,leading_edge_near,windward,1160,14,1.8733824776704135,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.8733824776704135,99898.78853341591,7299.620861187897,0.07307016399649523,-1.0
ma8_a5_h30km,leading_edge_near,windward,1161,14,1.905338357713554,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.905338357713554,98031.35679588707,7299.620861187897,0.07446210171696975,-1.0
ma8_a5_h30km,leading_edge_near,windward,1162,14,1.9372942377566946,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.9372942377566946,95801.88849699935,7274.801793845276,0.07593589132716452,-1.0
ma8_a5_h30km,leading_edge_near,windward,1163,14,1.969250117799835,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,1.969250117799835,93645.62149576416,7219.054076682975,0.07708907219980927,-1.0
ma8_a5_h30km,leading_edge_near,windward,1164,14,2.0012059978429755,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.0012059978429755,92275.91381658654,7247.053593179257,0.07853678488174022,-1.0
ma8_a5_h30km,leading_edge_near,windward,1165,14,2.033161877886116,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.033161877886116,90373.38699189575,7187.501644194191,0.07953117486720655,-1.0
ma8_a5_h30km,leading_edge_near,windward,1166,14,2.0651177579292566,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.0651177579292566,89260.82985036098,7224.551651967375,0.08093753625278623,-1.0
ma8_a5_h30km,leading_edge_near,windward,1167,14,2.097073637972397,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.097073637972397,87812.89622363418,7203.132137711914,0.08202818091055337,-1.0
ma8_a5_h30km,leading_edge_near,windward,1168,14,2.1290295180155376,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.1290295180155376,86509.25719812907,7180.063169974193,0.08299762825994392,-1.0
ma8_a5_h30km,leading_edge_near,windward,1169,14,2.1609853980586777,0.36085945,0.0,1,1,0,0,0,1,,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.1609853980586777,85264.45478678163,7180.063169974193,0.08420933656268806,-1.0
ma8_a5_h30km,windward_body,windward,1170,14,2.1929412781018183,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.1929412781018183,84889.10104294155,nan,nan,nan
ma8_a5_h30km,windward_body,windward,1171,14,2.224897158144959,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.224897158144959,83093.73377954302,nan,nan,nan
ma8_a5_h30km,windward_body,windward,1172,14,2.2568530381880993,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.2568530381880993,82935.59461531897,nan,nan,nan
ma8_a5_h30km,windward_body,windward,1173,14,2.28880891823124,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.28880891823124,81980.33274849164,nan,nan,nan
ma8_a5_h30km,windward_body,windward,1174,14,2.3207647982743804,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.3207647982743804,81065.78852137517,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1175,14,2.352720678317521,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.352720678317521,80493.1803488001,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1176,14,2.3846765583606615,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.3846765583606615,79744.95997702033,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1177,14,2.416632438403802,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.416632438403802,79016.62485354787,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1178,14,2.4485883184469426,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.4485883184469426,78316.4823637033,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1179,14,2.480544198490083,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.480544198490083,77920.96657203221,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1180,14,2.5125000785332237,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.5125000785332237,78528.5546368928,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1181,14,2.544455958576364,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.544455958576364,78697.21461194259,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1182,14,2.5764118386195047,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.5764118386195047,77873.1372999371,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1183,14,2.6083677186626453,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.6083677186626453,77427.31912829817,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1184,14,2.6403235987057854,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.6403235987057854,76649.13536660033,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1185,14,2.6722794787489264,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.6722794787489264,75619.51013969685,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1186,14,2.7042353587920664,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.7042353587920664,75241.0373978402,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1187,14,2.736191238835207,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.736191238835207,74527.83611315164,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1188,14,2.7681471188783475,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.7681471188783475,73834.53884801727,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1189,14,2.8001029989214876,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.8001029989214876,72904.0319616218,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1190,14,2.8320588789646286,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.8320588789646286,72579.16785885778,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1191,14,2.8640147590077687,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.8640147590077687,71939.6913596721,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1192,14,2.8959706390509092,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.8959706390509092,71316.82516536723,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1193,14,2.9279265190940498,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.9279265190940498,70786.64361390055,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1194,14,2.9598823991371903,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.9598823991371903,70085.36065920517,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1195,14,2.991838279180331,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,2.991838279180331,69508.51660565691,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1196,14,3.0237941592234714,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.0237941592234714,68945.68534581452,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1197,14,3.055750039266612,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.055750039266612,68644.06815093925,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1198,14,3.0877059193097525,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.0877059193097525,68065.2103159322,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1199,14,3.119661799352893,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.119661799352893,67539.60237036244,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1200,14,3.1516176793960335,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.1516176793960335,67025.98577287963,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1201,14,3.1835735594391736,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.1835735594391736,66523.91139433994,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1202,14,3.2155294394823146,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.2155294394823146,66032.95330881629,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1203,14,3.2474853195254547,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.2474853195254547,65540.28529738245,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1204,14,3.2794411995685953,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.2794411995685953,65070.45640616877,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1205,14,3.311397079611736,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.311397079611736,64610.58876104801,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1206,14,3.3433529596548763,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.3433529596548763,64160.30219336725,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1207,14,3.375308839698017,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.375308839698017,63908.04917843494,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1208,14,3.4072647197411574,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.4072647197411574,63474.76927296005,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1209,14,3.4392205997842975,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.4392205997842975,62923.87452693238,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1210,14,3.4711764798274385,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.4711764798274385,62508.530882117106,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1211,14,3.5031323598705786,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.5031323598705786,62101.3048476465,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1212,14,3.5350882399137196,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.5350882399137196,61830.82946219914,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1213,14,3.5670441199568597,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.5670441199568597,61438.248798091314,nan,nan,nan
ma8_a5_h30km,aft_body,windward,1214,14,3.599,0.36085945,0.0,1,0,0,0,0,0,not_leading_edge_near,65.7,8.0,3.2921148688408692,38.36490945690215,available,phi_gradient,3.599,61053.052218410536,nan,nan,nan
