point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
31,windward,1,6.0,5.0,30.0,300.0,1.3941217607688032,0.0,0.3875,0.0,1,273099.92730097915,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,30521.228417911847,273099.92730097915,nan,nan,1.0,4913971.042810436,1055833.5299690112
32,windward,1,6.0,5.0,30.0,300.0,1.4391192758551543,0.0,0.4,0.0,1,271371.30781056825,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,30040.549110893866,271371.30781056825,nan,nan,1.0,5072486.237739806,1055833.5299690112
33,windward,1,6.0,5.0,30.0,300.0,1.4841167909415052,0.0,0.41250000000000003,0.0,1,269706.3274353699,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,29581.887839182353,269706.3274353699,nan,nan,1.0,5231001.432669175,1055833.5299690112
34,windward,1,6.0,5.0,30.0,300.0,1.5291143060278563,0.0,0.42500000000000004,0.0,1,268100.81851383,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,29143.613420181202,268100.81851383,nan,nan,1.0,5389516.627598545,1055833.5299690112
35,windward,1,6.0,5.0,30.0,300.0,1.574111821114207,0.0,0.4375,0.0,1,266550.99892751174,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,28724.258989964186,266550.99892751174,nan,nan,1.0,5548031.822527912,1055833.5299690112
36,windward,1,6.0,5.0,30.0,300.0,1.619109336200558,0.0,0.45,0.0,1,265053.4266024237,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,28322.501315840753,265053.4266024237,nan,nan,1.0,5706547.017457281,1055833.5299690112
37,windward,1,6.0,5.0,30.0,300.0,1.664106851286909,0.0,0.4625,0.0,1,263604.9604767939,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,27937.143205673216,263604.9604767939,nan,nan,1.0,5865062.212386651,1055833.5299690112
38,windward,1,6.0,5.0,30.0,300.0,1.7091043663732601,0.0,0.47500000000000003,0.0,1,262202.7268686166,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,27567.09848060147,262202.7268686166,nan,nan,1.0,6023577.40731602,1055833.5299690112
39,windward,1,6.0,5.0,30.0,300.0,1.754101881459611,0.0,0.48750000000000004,0.0,1,260844.09037534698,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,27211.379081086387,260844.09037534698,nan,nan,1.0,6182092.6022453895,1055833.5299690112
40,windward,1,6.0,5.0,30.0,300.0,1.7990993965459618,0.0,0.5,0.0,1,259526.62859592852,674.8738528836343,14382.632794353913,0.07425640051409226,2.9613277747581823,1542.06523842436,3.2549942797049235e-05,0.3282549309610484,0.44749068397039427,0.43624859520511333,678248.2221480524,1679.2393987465825,1687635.5957403155,711939.3332643241,1735.7623080794033,1744441.1196198002,724436.5485178108,26869.083957351824,259526.62859592852,nan,nan,1.0,6340607.797174756,1055833.5299690112
