case,region,side,x_m,x_over_c,span_m,x_phys_used,Re_x_star_lam,Re_x_star_turb,re_tri,re_x_over_re_tri,w_tr,q_lam,q_turb,q_LF,q_Fluent,q_ratio,p_e,p_ratio,h_r_lam_minus_h_w,h_r_turb_minus_h_w,rho_star_lam_over_rho_e,mu_star_lam_over_mu_e,rho_star_turb_over_rho_e,mu_star_turb_over_mu_e,q_turb_over_q_lam,turb_branch_active,distance_from_transition
ma8_a5_h30km,leading_edge_near,windward,0.2127706105120707,0.0125,0.07732702500000001,0.045000000000000005,62044.67089740244,nan,3591061.4830637216,0.017277529552200507,0.0,444781.2046891356,793432.9641704637,444781.2046891356,226720.3732,1.9618051894117807,6514.479048231024,1.1482151227009316,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.783872510361597,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.25563427367014574,0.025,0.07732702500000001,0.09000000000000001,129077.71502044106,nan,3491244.878921259,0.03697183082165353,0.0,324666.3674977247,727778.9275097231,324666.3674977247,209542.1888,1.5494081137407911,6988.680233469157,1.370692114993994,2431642.315295059,2560982.380983393,0.49767980346814505,1.5787047767329163,0.4819843664726072,1.6099239872321327,2.241620938808278,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.2984979368282208,0.037500000000000006,0.07732702500000001,0.13500000000000004,199964.65769231762,nan,3443060.5143559743,0.05807759023071399,0.0,267582.64361809584,686913.1045973374,267582.64361809584,182309.8386,1.4677356179618486,7236.077059168804,1.5490131994949383,2432300.294789625,2561432.9267638978,0.5018693313793074,1.5692160158240327,0.48609015691727414,1.6001426365292568,2.567106353795226,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.3413615999862959,0.05,0.07732702500000001,0.18000000000000002,277407.2977800956,nan,3388895.786095149,0.08185772454801209,0.0,233907.983504443,665656.8847417032,233907.983504443,151174.9469,1.547266847457004,7529.957603832953,1.8110205169598652,2433061.3433343866,2561954.0481870333,0.5066989034044107,1.5584724771332048,0.4908242132177424,1.5890672591577042,2.845806606378868,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.3842252631443709,0.0625,0.07732702500000001,0.225,347750.6356909013,nan,3410333.1233649016,0.10196969712676729,0.0,206503.26153915538,627678.646007546,206503.26153915538,148706.8428,1.388660115774816,7411.571648754952,1.8108019237957762,2432757.3619150096,2561745.899533491,0.5047719358397408,1.562734424078963,0.48893522550772317,1.5934609177109529,3.0395580260049835,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.427088926302446,0.07500000000000001,0.07732702500000001,0.2700000000000001,414326.8287746244,nan,3455554.049364465,0.11990170689149722,0.0,184660.74377931122,589186.7034447292,184660.74377931122,145890.3053,1.2657506158451448,7170.700909354354,1.7655789607410177,2432128.0015231534,2561314.9504365823,0.5007735548549725,1.571682463244914,0.48501620309085675,1.6026851818336616,3.190644050198718,0,nan
ma8_a5_h30km,windward_body,windward,0.46995258946052104,0.08750000000000001,0.07732702500000001,0.31500000000000006,479455.47248148837,nan,3455910.7780202557,0.13873491049909223,0.0,171628.60713515556,572105.1435049209,171628.60713515556,143907.3007,1.1926330790746016,7168.847070034389,1.7769327997243374,2432123.099557867,2561311.593858157,0.5007423655393155,1.5717528244002321,0.4849856357378022,1.6027577134027753,3.333390354059068,0,nan
ma8_a5_h30km,windward_body,windward,0.5128162526185961,0.1,0.07732702500000001,0.36000000000000004,548798.1368596071,nan,3500593.5684237177,0.15677288040802903,0.0,156685.8238519844,541756.4782275858,156685.8238519844,122374.6811,1.280377790925123,6942.132989702297,1.7506123071519062,2431516.6649144106,2560896.3429696136,0.4968782699817085,1.5805384126829851,0.4811989466519587,1.6118141117188773,3.457597279121844,0,nan
ma8_a5_h30km,windward_body,windward,0.5556799157766712,0.1125,0.07732702500000001,0.405,629305.7358796,nan,3527216.2993446155,0.1784142741675723,0.0,144306.3082739117,518663.10764211643,144306.3082739117,113521.5067,1.2711803469563332,6812.065200321373,1.6849106091392647,2431162.3376848837,2560653.720457059,0.49461541808240095,1.5857471847116638,0.4789817475404954,1.617183258153099,3.5941818056742743,0,nan
ma8_a5_h30km,windward_body,windward,0.5985435789347462,0.125,0.07732702500000001,0.45,690106.338363525,nan,3545470.669470655,0.19464449228303984,0.0,136509.1869175085,503605.8140486082,136509.1869175085,116389.2212,1.172867946963361,6724.957109547152,1.665519871002524,2430922.3293929542,2560489.3768504453,0.49308048484528516,1.589307666526749,0.4774779171130786,1.6208532874680046,3.6891715892567256,0,nan
ma8_a5_h30km,windward_body,windward,0.6414072420928213,0.1375,0.07732702500000001,0.49500000000000005,774344.6183136512,nan,3572441.5959619577,0.21675501124746646,0.0,127100.27086062341,484252.12795113266,127100.27086062341,119330.3809,1.0651124206762956,6599.2449189901035,1.6427331169822768,2430572.009311189,2560249.498197737,0.49083693200146317,1.5945520616151982,0.47528002336148234,1.626258926996136,3.8100007550901096,0,nan
ma8_a5_h30km,windward_body,windward,0.6842709052508964,0.15000000000000002,0.07732702500000001,0.5400000000000001,850283.6873043694,nan,3612177.506540332,0.23539366096068554,0.0,118872.38062468912,464217.83471056155,118872.38062468912,100914.3719,1.1779529356084624,6420.2890506542335,1.5755827967410247,2430064.9976008404,2559902.326304615,0.4875832651980791,1.6022436770068078,0.4720929889660402,1.634186788507673,3.9051782446943455,0,nan
ma8_a5_h30km,windward_body,windward,0.7271345684089714,0.1625,0.07732702500000001,0.5850000000000001,921140.6612464001,nan,3612177.506540332,0.255009799374076,0.0,114208.88908708245,456845.55141677376,114208.88908708245,111338.7802,1.0257781599719957,6420.2890506542335,1.6323798057485905,2430064.9976008404,2559902.326304615,0.4875832651980791,1.6022436770068078,0.4720929889660402,1.634186788507673,4.000087515678716,0,nan
ma8_a5_h30km,windward_body,windward,0.7699982315670464,0.17500000000000002,0.07732702500000001,0.6300000000000001,994699.7610095239,nan,3645458.3598763254,0.2728599980616072,0.0,108087.61218654033,441198.4335211704,108087.61218654033,102149.4296,1.0581323127284532,6275.887154571228,1.5907582275303453,2429648.472243696,2559617.114160947,0.48490440860191275,1.6086542389646272,0.46946936290984825,1.6407940336919866,4.081859378665328,0,nan
ma8_a5_h30km,windward_body,windward,0.8128618947251214,0.1875,0.07732702500000001,0.675,1071786.7752228775,nan,3647302.0491795796,0.2938574213956215,0.0,104032.47116896507,434194.7227311861,104032.47116896507,105536.0806,0.9857526504444118,6268.02890294665,1.594293871856483,2429625.6096359505,2559601.459187598,0.4847572155042653,1.609008537884296,0.4693252141998591,1.6411591972416872,4.173646149633278,0,nan
ma8_a5_h30km,windward_body,windward,0.8557255578831966,0.2,0.07732702500000001,0.7200000000000001,1146008.3745067748,nan,3669650.9059984065,0.31229356793408086,0.0,99497.90450113353,422902.22173680214,99497.90450113353,83807.50188,1.187219548001799,6173.9228835353415,1.568493645904438,2429350.215842338,2559412.8856640854,0.48298292786975205,1.6132963827414704,0.46758770337352346,1.6455784828940676,4.250363099174458,0,nan
ma8_a5_h30km,windward_body,windward,0.8985892210412716,0.21250000000000002,0.07732702500000001,0.7650000000000001,1228377.4995850043,nan,3681539.207406088,0.33365867654319664,0.0,95542.08975583952,414222.1610400179,95542.08975583952,81131.90805,1.1776142340564555,6124.716229406769,1.5721651117505664,2429205.021121475,2559313.4648320135,0.4820465408232988,1.6155720984234494,0.46667078446604604,1.6479239241919608,4.335494043500348,0,nan
ma8_a5_h30km,windward_body,windward,0.9414528841993466,0.225,0.07732702500000001,0.81,1289270.6723564654,nan,3685706.169007858,0.34980289074522714,0.0,93067.51857154968,409251.03468282946,93067.51857154968,84341.99037,1.103454141445698,6107.606589191288,1.57739592334377,2429154.3402757114,2559278.7615602557,0.48171953841727044,1.616368912624548,0.4663505902764269,1.6487451462950373,4.397356252366394,0,nan
ma8_a5_h30km,windward_body,windward,0.9843165473574218,0.23750000000000002,0.07732702500000001,0.8550000000000001,1359358.198054662,nan,3687458.960642711,0.36864361408858387,0.0,90558.45846483688,404533.3305830709,90558.45846483688,76808.57083,1.179015017285889,6100.430786084546,1.5775126228655096,2429133.0544826374,2559264.1862971457,0.4815821749153644,1.6167039538821972,0.46621608817719057,1.6490904496130205,4.467096033223092,0,nan
ma8_a5_h30km,windward_body,windward,1.0271802105154968,0.25,0.07732702500000001,0.9,1428422.0516208787,nan,3688888.8038591174,0.3872228542444923,0.0,88280.05571204687,400214.72161372815,88280.05571204687,82791.39921,1.0662950083513496,6094.586378491024,1.5928298981341016,2429115.704828057,2559252.3062708993,0.48147020217458125,1.61697720711707,0.4661064485764766,1.6493720720038192,4.53346702588356,0,nan
ma8_a5_h30km,windward_body,windward,1.0700438736735718,0.2625,0.07732702500000001,0.9450000000000001,1499643.4374201526,nan,3688888.8038591174,0.4065298568640253,0.0,86158.2493495032,396338.9611957382,86158.2493495032,73772.45852,1.1678917997038876,6094.586378491024,1.594235168525511,2429115.704828057,2559252.3062708993,0.48147020217458125,1.61697720711707,0.4661064485764766,1.6493720720038192,4.600127836720298,0,nan
ma8_a5_h30km,windward_body,windward,1.112907536831647,0.275,0.07732702500000001,0.9900000000000001,1524502.772868674,nan,3668889.867310381,0.41552154139373737,0.0,86299.26876672762,399616.02286514937,86299.26876672762,72734.15391,1.1865026830931844,6177.092853065346,1.6218919461061327,2429359.5411327863,2559419.2710762424,0.48304304623819394,1.6131505791267111,0.4676465732325967,1.6454282111843654,4.6305841124255265,0,nan
ma8_a5_h30km,windward_body,windward,1.155771199989722,0.28750000000000003,0.07732702500000001,1.0350000000000001,1593798.3534536138,nan,3668889.867310381,0.4344088841843618,0.0,84402.34989845843,396079.0413542095,84402.34989845843,71694.62246,1.1772479860054825,6177.092853065346,1.6280103981849838,2429359.5411327863,2559419.2710762424,0.48304304623819394,1.6131505791267111,0.4676465732325967,1.6454282111843654,4.692748979509677,0,nan
ma8_a5_h30km,windward_body,windward,1.198634863147797,0.30000000000000004,0.07732702500000001,1.0800000000000003,1667274.5577395742,nan,3664658.01171667,0.45496047718748994,0.0,82694.56847702371,393486.7434907875,82694.56847702371,70615.8145,1.1710488516283235,6194.764036757352,1.6371301384983146,2429411.462974268,2559454.824109109,0.48337772765508247,1.6123395507462734,0.4679743072200667,1.644592327348077,4.758314248899139,0,nan
ma8_a5_h30km,windward_body,windward,1.241498526305872,0.3125,0.07732702500000001,1.125,1686983.3563611496,nan,3635539.727151393,0.464025559605967,0.0,83409.63732976769,399266.3433255991,83409.63732976769,68705.52772,1.2140163986468786,6318.414723421558,1.6752577106298152,2429771.8474306283,2559701.5942554637,0.48569844143943913,1.60674669505558,0.4702469901906679,1.6388279845078484,4.786813084285007,0,nan
ma8_a5_h30km,windward_body,windward,1.284362189463947,0.325,0.07732702500000001,1.1700000000000002,1760626.448564964,nan,3630106.3611459075,0.4850068492233355,0.0,81868.83188614236,397128.58670432307,81868.83188614236,67981.35658,1.2042835860417065,6341.8925729200355,1.6839121570012434,2429839.704225325,2559748.058610025,0.48613496379494453,1.6057006824985063,0.4706745060297919,1.6377498829634494,4.850790924397488,0,nan
ma8_a5_h30km,windward_body,windward,1.3272258526220222,0.3375,0.07732702500000001,1.215,1798368.346404871,nan,3633061.96120043,0.49500073646160914,0.0,80885.45237325689,394764.4436662145,80885.45237325689,67382.27961,1.2003964965479281,6329.105252392352,1.6822140249049171,2429802.767998486,2559722.7668474587,0.4858973707364797,1.6062697784962012,0.4704418139936114,1.6383364380106449,4.880537007378291,0,nan
ma8_a5_h30km,windward_body,windward,1.3700895157800972,0.35000000000000003,0.07732702500000001,1.2600000000000002,1851268.7913153658,nan,3608251.566586382,0.513065332932641,0.0,80721.1945983292,398240.0593445296,80721.1945983292,66872.00939,1.2070998813204525,6437.647572467379,1.7126549742115413,2430114.6159829507,2559936.3020635555,0.48790202927785964,1.6014855739671845,0.4724052032519074,1.6334054131182956,4.933525343946936,0,nan
ma8_a5_h30km,windward_body,windward,1.4129531789381724,0.36250000000000004,0.07732702500000001,1.3050000000000002,1890522.8644185602,nan,3589103.306676426,0.5267396067708116,0.0,80656.4774725902,401087.3232124015,80656.4774725902,66542.66192,1.2121017576597453,6523.317331278441,1.7355132594584577,2430358.1083558784,2560103.0313645657,0.4894652120913323,1.5977822718974726,0.47393633507107596,1.6295883870580417,4.972785023356674,0,nan
ma8_a5_h30km,windward_body,windward,1.5415441684123974,0.4,0.07732702500000001,1.4400000000000002,2071568.1429191555,nan,3587353.274116462,0.5774642151543793,0.0,77119.91145801336,394226.9807087367,77119.91145801336,66223.0003,1.1645487384843445,6531.231204854814,1.734663509495401,2430380.4858413753,2560118.354154641,0.48960878134758584,1.597443335177957,0.47407696633158874,1.6292390387073292,5.111870245382309,0,nan
ma8_a5_h30km,windward_body,windward,1.5844078315704726,0.41250000000000003,0.07732702500000001,1.485,2108430.4831356783,nan,3582195.8400775134,0.5885860453375031,0.0,76643.46260234475,394043.8501071548,76643.46260234475,66192.94563,1.1578796180299968,6554.636755751778,1.7377629889314914,2430446.5548749645,2560163.5943552116,0.4900325774146264,1.5964440045701977,0.47449209544749177,1.6282090069298052,5.14125845477002,0,nan
ma8_a5_h30km,windward_body,windward,1.6272714947285476,0.42500000000000004,0.07732702500000001,1.5300000000000002,2172322.3159579714,nan,3582195.8400775134,0.6064219861053062,0.0,75507.94112295537,391698.184275579,75507.94112295537,66252.67491,1.1396964911307814,6554.636755751778,1.7344663457306715,2430446.5548749645,2560163.5943552116,0.4900325774146264,1.5964440045701977,0.47449209544749177,1.6282090069298052,5.187509796323897,0,nan
ma8_a5_h30km,windward_body,windward,1.7558624842027728,0.4625,0.07732702500000001,1.665,2370670.5726465406,nan,3573076.083067974,0.6634816940732469,0.0,72616.84422872495,387007.92632453865,72616.84422872495,66564.36374,1.0909267384026369,6596.329614240733,1.7384052109491865,2430563.8289414826,2560243.8967601783,0.4907844979328721,1.5946752035407967,0.4752286591932752,1.6263858534420834,5.329451182229294,0,nan
ma8_a5_h30km,windward_body,windward,1.7987261473608478,0.47500000000000003,0.07732702500000001,1.7100000000000002,2434742.750285636,nan,3573076.083067974,0.6814136317509021,0.0,71654.98925449341,384949.256715508,71654.98925449341,66771.6094,1.0731355721147768,6596.329614240733,1.7336773784802857,2430563.8289414826,2560243.8967601783,0.4907844979328721,1.5946752035407967,0.4752286591932752,1.6263858534420834,5.372260336936248,0,nan
ma8_a5_h30km,aft_body,windward,1.927317136835073,0.5125000000000001,0.07732702500000001,1.8450000000000002,2632087.5339912362,nan,3573334.6084720925,0.7365913977803158,0.0,68907.34466793842,378937.0795165284,68907.34466793842,67406.16872,1.0222706018817682,6595.14230400993,1.7239893182248283,2430560.4965989213,2560241.614967367,0.4907631378893894,1.594725375380742,0.4752077350313245,1.6264375671919349,5.499226263072684,0,nan
ma8_a5_h30km,aft_body,windward,2.1416354526254486,0.5750000000000001,0.07732702500000001,2.0700000000000003,2984702.5381623106,nan,3570232.9665030013,0.8359965767404219,0.0,64811.622798728386,370211.87810531206,64811.622798728386,69236.74394,0.9360870992849347,6609.4079113945545,1.7134574023955935,2430600.506585293,2560269.011460247,0.4910195763098148,1.5941233256911298,0.4754589418704042,1.6258170141590143,5.712121717041402,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.24923627909897422,0.0,0.10310269999999999,0.0,16109.29159656359,nan,3591061.4830637216,0.0044859414611915565,0.0,872891.8689524127,1039048.5683889186,407195.90559873707,457131.1486,0.890763858130881,6514.479048231024,0.6715126226140171,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.190351984416943,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.29110832561023703,0.0125,0.10310269999999999,0.045000000000000005,60609.31694081317,nan,3591061.4830637216,0.016877827691522622,0.0,450017.05646374053,797155.889292437,450017.05646374053,318892.038,1.41118937708862,6514.479048231024,0.8802905989499018,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.7713903903032766,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.3329803721214999,0.025,0.10310269999999999,0.09000000000000001,122069.56107698775,nan,3567888.563109708,0.034213389492914574,0.0,320863.29882050253,702614.122682694,320863.29882050253,267118.9223,1.201200184763184,6620.221069635178,1.0719953541394536,2430630.792593919,2560289.749543284,0.49121365787295274,1.5936680926943059,0.47564906602474416,1.6253477889032169,2.1897615753048485,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.3748524186327627,0.037500000000000006,0.10310269999999999,0.13500000000000004,192433.0831887412,nan,3456615.9924410577,0.05567094626928611,0.0,270807.8811725416,686403.8861236246,270807.8811725416,238708.8489,1.1344693856991808,7165.184313832523,1.329620447969617,2432113.4117498593,2561304.96021523,0.5006807236245921,1.5718919105340057,0.484925223190294,1.602901089819186,2.534652548336626,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.4167244651440255,0.05,0.10310269999999999,0.18000000000000002,273144.9267226353,nan,3373238.524049181,0.08097409204100886,0.0,237746.9550464559,674403.4449784487,237746.9550464559,223630.1454,1.063125700791392,7618.198203183722,1.5643521866255872,2433285.706851238,2562107.6791689275,0.5081193934257786,1.5553514181473054,0.49221681666309086,1.5858496862802813,2.8366438798203317,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.45859651165528836,0.0625,0.10310269999999999,0.225,337554.6309894198,nan,3386942.7548611835,0.09966351822892111,0.0,212272.2856121165,640830.7224601392,212272.2856121165,206759.0742,1.0266649066477418,7540.881726926581,1.6595672376960702,2433089.220896217,2561973.137106912,0.5068754836046021,1.558083548564296,0.4909973217379034,1.5886663063726851,3.0189090422813094,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.5004685581665511,0.07500000000000001,0.10310269999999999,0.2700000000000001,396512.4800330069,nan,3425475.3818105464,0.11575400078439009,0.0,191819.64112786614,605633.7516634734,191819.64112786614,192253.7237,0.997742136985543,7329.600586905494,1.7696374945145266,2432544.84550472,2561600.380755574,0.5034231301546376,1.5657370420972276,0.4876131072385933,1.5965562721867774,3.1573083345503736,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.5423406046778141,0.08750000000000001,0.10310269999999999,0.31500000000000006,465230.4383569074,nan,3448924.730529561,0.13489144435038863,0.0,174881.2137540049,578062.5223275131,174881.2137540049,184706.4738,0.9468060872807637,7205.281466474684,1.807743249460111,2432219.2747587264,2561377.4489969476,0.5013541592347714,1.570374255804245,0.4855852376048157,1.6013366158312647,3.3054580873428727,0,nan
ma8_a5_h30km,leading_edge_near,windward,0.5842126511890768,0.1,0.10310269999999999,0.36000000000000004,525821.8545437002,nan,3494126.6952336007,0.15048734645511938,0.0,160615.4255736263,548574.6573640949,160615.4255736263,178614.4326,0.8992298283830077,6974.282492003339,1.7839839034432818,2431603.513819963,2560955.8120081807,0.49743233675335324,1.5792702646819887,0.4817418715240434,1.610506897875958,3.4154543712404983,0,nan
ma8_a5_h30km,windward_body,windward,0.6260846977003396,0.1125,0.10310269999999999,0.405,591549.5863616627,nan,3494126.6952336007,0.1692982647620093,0.0,151429.6754483659,535803.1173402532,151429.6754483659,178965.7093,0.8461379335776806,6974.282492003339,1.7990923462309991,2431603.513819963,2560955.8120081807,0.49743233675335324,1.5792702646819887,0.4817418715240434,1.610506897875958,3.5382966763535726,0,nan
ma8_a5_h30km,windward_body,windward,0.6679567442116024,0.125,0.10310269999999999,0.45,657626.9810745306,nan,3537193.0884985155,0.1859177502107139,0.0,140437.93196740336,511026.787193915,140437.93196740336,172645.1752,0.8134483445871783,6764.25120123417,1.7448735808983915,2431030.869368231,2560563.698661809,0.4937748506071941,1.5876942437586572,0.4781581991486032,1.619190231273274,3.6388088320221628,0,nan
ma8_a5_h30km,windward_body,windward,0.7098287907228653,0.1375,0.10310269999999999,0.49500000000000005,723389.6791819838,nan,3537193.0884985155,0.2045095252317853,0.0,133902.31424193675,501377.83272751956,133902.31424193675,163177.5088,0.8205929556508632,6764.25120123417,1.7455488234167231,2431030.869368231,2560563.698661809,0.4937748506071941,1.5876942437586572,0.4781581991486032,1.619190231273274,3.7443552455831526,0,nan
ma8_a5_h30km,windward_body,windward,0.7517008372341281,0.15000000000000002,0.10310269999999999,0.5400000000000001,791758.1042230888,nan,3580593.810081469,0.2211248039344273,0.0,125173.55525004439,479768.31705375086,125173.55525004439,159437.1996,0.7850962985055113,6561.9324303705125,1.7702412900792281,2430467.1146019786,2560177.6724508526,0.4901644294966549,1.5961334449780404,0.4746212527592876,1.6278889054270507,3.832824881384686,0,nan
ma8_a5_h30km,windward_body,windward,0.793572883745391,0.1625,0.10310269999999999,0.5850000000000001,857737.94624168,nan,3580593.810081469,0.23955187092896302,0.0,120262.86184445204,472149.07521460566,120262.86184445204,151520.1586,0.7937086586738303,6561.9324303705125,1.770728725191742,2430467.1146019786,2560177.6724508526,0.4901644294966549,1.5961334449780404,0.4746212527592876,1.6278889054270507,3.9259757166371374,0,nan
ma8_a5_h30km,windward_body,windward,0.8354449302566538,0.17500000000000002,0.10310269999999999,0.6300000000000001,938673.7371433346,nan,3605305.934533449,0.2603589693047243,0.0,113529.97896698631,456972.67730402586,113529.97896698631,156349.1647,0.7261310233721148,6450.7174143388365,1.7312102304709933,2430151.9123796644,2559961.840449335,0.4881415835781166,1.6009165063810689,0.4726398384304034,1.6328188744158194,4.025127824932569,0,nan
ma8_a5_h30km,windward_body,windward,0.8773169767679165,0.1875,0.10310269999999999,0.675,997605.802786789,nan,3617625.90435475,0.2757625661586268,0.0,109444.14448281103,448178.70781767333,109444.14448281103,146336.1561,0.7478954442948569,6396.313790615012,1.6746352368591682,2429996.3078155234,2559855.291566916,0.4871418563582758,1.6032951056417428,0.4716606577662081,1.635270489508059,4.095045102098294,0,nan
ma8_a5_h30km,windward_body,windward,0.9191890232791795,0.2,0.10310269999999999,0.7200000000000001,1071468.7507998573,nan,3646980.662083209,0.2937961152192725,0.0,104064.56197200333,434301.72558668605,104064.56197200333,154891.8104,0.6718532226026802,6269.397681578606,1.6334150608908764,2429629.5933994045,2559604.1870352435,0.4847828647574515,1.6089467836859968,0.46935033287827277,1.641095549383986,4.173387341057824,0,nan
ma8_a5_h30km,windward_body,windward,0.9610610697904423,0.21250000000000002,0.10310269999999999,0.7650000000000001,1132979.3034633964,nan,3654700.674435012,0.31000604547143823,0.0,100812.43710903681,427556.95772183733,100812.43710903681,138829.1445,0.7261619127029686,6236.640593987538,1.615312297674338,2429534.084504058,2559538.7881434024,0.4841678018157002,1.610429445837767,0.4687480014253865,1.6426236716331755,4.2411131997473674,0,nan
ma8_a5_h30km,windward_body,windward,1.002933116301705,0.225,0.10310269999999999,0.81,1211772.1197190452,nan,3669743.012235959,0.33020626122283087,0.0,96755.92726785711,418186.7027957611,96755.92726785711,141380.1801,0.6843669826946069,6173.539395434495,1.639041006254792,2429349.0874803984,2559412.1130279857,0.4829756533545966,1.6133140279202507,0.4675805799434037,1.6455966687957624,4.322078394619295,0,nan
ma8_a5_h30km,windward_body,windward,1.044805162812968,0.23750000000000002,0.10310269999999999,0.8550000000000001,1273110.0578723776,nan,3677579.4990340313,0.3461815191777032,0.0,94031.85274432084,412208.6507016264,94031.85274432084,134792.3116,0.6976054615293121,6141.040913146155,1.6210984382254414,2429253.282642203,2559346.5114918323,0.48235785993652047,1.6148145092756425,0.46697562651207275,1.6471431259516514,4.383712951210803,0,nan
ma8_a5_h30km,windward_body,windward,1.0866772093242307,0.25,0.10310269999999999,0.9,1347331.170509277,nan,3685449.5130630536,0.3655812311995239,0.0,91051.64996085668,405721.31060150196,91051.64996085668,139507.6838,0.6526640503285073,6108.658372122957,1.610812728849051,2429157.4587086965,2559280.8968803296,0.48173966141577385,1.6163198470527522,0.46637029416886056,1.648694577838325,4.455946825520707,0,nan
ma8_a5_h30km,windward_body,windward,1.1285492558354935,0.2625,0.10310269999999999,0.9450000000000001,1411735.386533606,nan,3697295.038692569,0.38182924861544765,0.0,88434.82660822343,399226.85951177165,88434.82660822343,143557.683,0.6160229446460448,6060.393892303699,1.5808425655482654,2429013.9624673836,2559182.6390674715,0.48081338201753887,1.6185826584570289,0.46546332611379426,1.6510266878910365,4.514362438684853,0,nan
ma8_a5_h30km,windward_body,windward,1.1704213023467565,0.275,0.10310269999999999,0.9900000000000001,1479578.1651616723,nan,3696573.18567029,0.4002566947402082,0.0,86414.10113463065,395660.2504863975,86414.10113463065,137650.2932,0.6277800005051545,6063.318844509704,1.5917625029128644,2429022.681899936,2559188.6096236617,0.48086968470260005,1.6184448662028406,0.4655184538449163,1.650884676420934,4.578653776308688,0,nan
ma8_a5_h30km,windward_body,windward,1.2122933488580192,0.28750000000000003,0.10310269999999999,1.0350000000000001,1546831.7181235664,nan,3696573.18567029,0.4184501808647631,0.0,84514.65816982536,392158.28131971956,84514.65816982536,139463.3728,0.6059989549444293,6063.318844509704,1.5985591233769205,2429022.681899936,2559188.6096236617,0.48086968470260005,1.6184448662028406,0.4655184538449163,1.650884676420934,4.640121486756881,0,nan
ma8_a5_h30km,windward_body,windward,1.254165395369282,0.30000000000000004,0.10310269999999999,1.0800000000000003,1608251.584577361,nan,3688858.253497974,0.43597543577401765,0.0,83199.43845681664,390841.9681429289,83199.43845681664,126568.4691,0.6573472765249448,6094.711164513638,1.6251796770311702,2429116.075390828,2559252.5600105594,0.4814725938421905,1.6169713692635257,0.46610879040358005,1.649366055353045,4.697651515349942,0,nan
ma8_a5_h30km,windward_body,windward,1.2960374418805447,0.3125,0.10310269999999999,1.125,1648408.3783141992,nan,3689613.4386211415,0.4467699410077582,0.0,82149.30508393828,388750.251726177,82149.30508393828,106185.6337,0.7736386008302202,6091.627646848948,1.6266825208572835,2429106.9170332453,2559246.2889042418,0.4814134831939582,1.6171156703295455,0.4660509116535731,1.649514775913565,4.732240295020888,0,nan
ma8_a5_h30km,windward_body,windward,1.3379094883918077,0.325,0.10310269999999999,1.1700000000000002,1685623.7777928843,nan,3663274.8236289234,0.4601412285314338,0.0,82299.59689698048,392940.82511031954,82299.59689698048,108029.6105,0.7618244342089939,6200.556163219402,1.6562719547288376,2429428.458498326,2559466.461647535,0.48348726061918235,1.6120743662764752,0.4680815675937854,1.644319015147408,4.774517007685809,0,nan
ma8_a5_h30km,windward_body,windward,1.3797815349030704,0.3375,0.10310269999999999,1.215,1750455.4615541485,nan,3663274.8236289234,0.47783896809033494,0.0,80761.15102103433,389986.04744324874,80761.15102103433,85922.46201,0.9399305970961938,6200.556163219402,1.656845126170898,2429428.458498326,2559466.461647535,0.48348726061918235,1.6120743662764752,0.4680815675937854,1.644319015147408,4.828881739707702,0,nan
ma8_a5_h30km,windward_body,windward,1.4216535814143334,0.35000000000000003,0.10310269999999999,1.2600000000000002,1823932.264791077,nan,3655800.5174217382,0.4989146032720104,0.0,79411.52343091465,388471.66347436316,79411.52343091465,86950.42946,0.9132965061138255,6231.994488028619,1.6652638026174693,2429520.50899184,2559529.492428568,0.4840803548662444,1.6106405516144757,0.4686623660121425,1.642841249313636,4.891880254788468,0,nan
ma8_a5_h30km,windward_body,windward,1.4635256279255962,0.36250000000000004,0.10310269999999999,1.3050000000000002,1842355.1062241236,nan,3628315.162799496,0.5077715202674453,0.0,80104.1824889617,393953.8120185137,80104.1824889617,66346.87611,1.207354244624159,6349.660804884812,1.6884883718078536,2429862.1168270693,2559763.405445648,0.4862791129878515,1.6053556806355074,0.47081568302204785,1.637394296191957,4.9180180082706695,0,nan
ma8_a5_h30km,windward_body,windward,1.5472697209481217,0.3875,0.10310269999999999,1.395,1980220.093001076,nan,3620317.9490378117,0.5469740837341007,0.0,77576.05100571572,390133.8641890605,77576.05100571572,66223.0003,1.1714366708588364,6384.516645722392,1.695696830157891,2429962.4411413237,2559832.101654029,0.48692417198079174,1.6038143310188226,0.47144745343918104,1.6358056499576512,5.029050320701629,0,nan
