point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,w_tr,re_edge,re_tri
2827,leeward,-1,8.3,2.2,56.7,300.0,3.5222548574826846,0.87637295,0.9125000000000001,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,84278.63227906381,3780989.2635135725
2828,leeward,-1,8.3,2.2,56.7,300.0,3.5332184492708727,0.87637295,0.925,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,85433.13409110578,3780989.2635135725
2829,leeward,-1,8.3,2.2,56.7,300.0,3.5441820410590603,0.87637295,0.9375,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,86587.63590314775,3780989.2635135725
2830,leeward,-1,8.3,2.2,56.7,300.0,3.5551456328472484,0.87637295,0.9500000000000001,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,87742.13771518966,3780989.2635135725
2831,leeward,-1,8.3,2.2,56.7,300.0,3.5661092246354364,0.87637295,0.9625,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,88896.63952723167,3780989.2635135725
2832,leeward,-1,8.3,2.2,56.7,300.0,3.5770728164236245,0.87637295,0.9750000000000001,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,90051.14133927366,3780989.2635135725
2833,leeward,-1,8.3,2.2,56.7,300.0,3.588036408211812,0.87637295,0.9875,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,91391.02684139453,3747989.6915423237
2834,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.87637295,1.0,0.8500000000000001,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,92294.43911193706,3763750.3955943957
2835,leeward,-1,8.3,2.2,56.7,300.0,2.8680938807874687,0.9021486249999999,0.0,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,844.662246758464,3220845.552290357
2836,leeward,-1,8.3,2.2,56.7,300.0,2.8772302072776252,0.9021486249999999,0.0125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1123.2521328242563,3220845.552290357
2837,leeward,-1,8.3,2.2,56.7,300.0,2.886366533767782,0.9021486249999999,0.025,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,2246.5042656486576,3220845.552290357
2838,leeward,-1,8.3,2.2,56.7,300.0,2.8955028602579387,0.9021486249999999,0.037500000000000006,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,3369.7563984729422,3220845.552290357
2839,leeward,-1,8.3,2.2,56.7,300.0,2.904639186748095,0.9021486249999999,0.05,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,4493.008531297229,3220845.552290357
2840,leeward,-1,8.3,2.2,56.7,300.0,2.913775513238252,0.9021486249999999,0.0625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,5616.26066412157,3220845.552290357
2841,leeward,-1,8.3,2.2,56.7,300.0,2.9229118397284086,0.9021486249999999,0.07500000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,6739.512796945913,3220845.552290357
2842,leeward,-1,8.3,2.2,56.7,300.0,2.932048166218565,0.9021486249999999,0.08750000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,7862.7649297702,3220845.552290357
2843,leeward,-1,8.3,2.2,56.7,300.0,2.941184492708722,0.9021486249999999,0.1,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,8986.017062594541,3220845.552290357
2844,leeward,-1,8.3,2.2,56.7,300.0,2.9503208191988786,0.9021486249999999,0.1125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,10109.269195418885,3220845.552290357
2845,leeward,-1,8.3,2.2,56.7,300.0,2.959457145689035,0.9021486249999999,0.125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,11232.521328243172,3220845.552290357
2846,leeward,-1,8.3,2.2,56.7,300.0,2.968593472179192,0.9021486249999999,0.1375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,12355.773461067512,3220845.552290357
2847,leeward,-1,8.3,2.2,56.7,300.0,2.9777297986693485,0.9021486249999999,0.15000000000000002,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,13479.0255938918,3220845.552290357
2848,leeward,-1,8.3,2.2,56.7,300.0,2.986866125159505,0.9021486249999999,0.1625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,14602.277726716144,3220845.552290357
2849,leeward,-1,8.3,2.2,56.7,300.0,2.996002451649662,0.9021486249999999,0.17500000000000002,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,16556.642849582262,3056090.0334347086
2850,leeward,-1,8.3,2.2,56.7,300.0,3.0051387781398184,0.9021486249999999,0.1875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,17663.650232798263,3062025.968506929
2851,leeward,-1,8.3,2.2,56.7,300.0,3.014275104629975,0.9021486249999999,0.2,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,18841.226914984774,3062025.968506929
2852,leeward,-1,8.3,2.2,56.7,300.0,3.023411431120132,0.9021486249999999,0.21250000000000002,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,18809.51744443567,3168429.3902756376
2853,leeward,-1,8.3,2.2,56.7,300.0,3.0325477576102884,0.9021486249999999,0.225,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19915.959647049454,3168429.3902756376
2854,leeward,-1,8.3,2.2,56.7,300.0,3.041684084100445,0.9021486249999999,0.23750000000000002,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19856.945513054925,3314623.9325937387
2855,leeward,-1,8.3,2.2,56.7,300.0,3.0508204105906014,0.9021486249999999,0.25,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,21091.26442654253,3287362.0965948114
2856,leeward,-1,8.3,2.2,56.7,300.0,3.0599567370807583,0.9021486249999999,0.2625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22145.827647869748,3287362.0965948114
2857,leeward,-1,8.3,2.2,56.7,300.0,3.069093063570915,0.9021486249999999,0.275,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22024.033378949698,3491058.961843798
2858,leeward,-1,8.3,2.2,56.7,300.0,3.0782293900610718,0.9021486249999999,0.28750000000000003,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22516.936052168323,3623706.547239568
2859,leeward,-1,8.3,2.2,56.7,300.0,3.0873657165512283,0.9021486249999999,0.30000000000000004,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,23495.933271827784,3623706.547239568
2860,leeward,-1,8.3,2.2,56.7,300.0,3.0965020430413848,0.9021486249999999,0.3125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,24474.930491487234,3623706.547239568
2861,leeward,-1,8.3,2.2,56.7,300.0,3.1056383695315413,0.9021486249999999,0.325,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,25191.906541738015,3713115.2247066586
2862,leeward,-1,8.3,2.2,56.7,300.0,3.114774696021698,0.9021486249999999,0.3375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,25860.97511785332,3842192.238011362
2863,leeward,-1,8.3,2.2,56.7,300.0,3.1239110225118547,0.9021486249999999,0.35000000000000003,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,26818.789011107234,3842192.238011362
2864,leeward,-1,8.3,2.2,56.7,300.0,3.1330473490020117,0.9021486249999999,0.36250000000000004,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,27776.60290436104,3842192.238011362
2865,leeward,-1,8.3,2.2,56.7,300.0,3.142183675492168,0.9021486249999999,0.375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,28734.416797614842,3842192.238011362
2866,leeward,-1,8.3,2.2,56.7,300.0,3.1513200019823246,0.9021486249999999,0.3875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,29709.6832008623,3835639.038751417
2867,leeward,-1,8.3,2.2,56.7,300.0,3.160456328472481,0.9021486249999999,0.4,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,30668.060078309463,3835639.038751417
2868,leeward,-1,8.3,2.2,56.7,300.0,3.169592654962638,0.9021486249999999,0.41250000000000003,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,31626.436955756624,3835639.038751417
2869,leeward,-1,8.3,2.2,56.7,300.0,3.1787289814527946,0.9021486249999999,0.42500000000000004,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,32584.813833203745,3835639.038751417
2870,leeward,-1,8.3,2.2,56.7,300.0,3.187865307942951,0.9021486249999999,0.4375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,33543.19071065097,3835639.038751417
2871,leeward,-1,8.3,2.2,56.7,300.0,3.197001634433108,0.9021486249999999,0.45,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,34501.56758809818,3835639.038751417
2872,leeward,-1,8.3,2.2,56.7,300.0,3.2061379609232645,0.9021486249999999,0.4625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,35459.94446554528,3835639.038751417
2873,leeward,-1,8.3,2.2,56.7,300.0,3.215274287413421,0.9021486249999999,0.47500000000000003,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,36414.59310971925,3836474.987080653
2874,leeward,-1,8.3,2.2,56.7,300.0,3.224410613903578,0.9021486249999999,0.48750000000000004,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,37372.882776004706,3836472.735803748
2875,leeward,-1,8.3,2.2,56.7,300.0,3.2335469403937345,0.9021486249999999,0.5,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,38331.16182154334,3836472.735803748
2876,leeward,-1,8.3,2.2,56.7,300.0,3.242683266883891,0.9021486249999999,0.5125000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,39289.440415921075,3836472.8182581174
2877,leeward,-1,8.3,2.2,56.7,300.0,3.251819593374048,0.9021486249999999,0.525,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,40247.719450455705,3836472.8182581174
2878,leeward,-1,8.3,2.2,56.7,300.0,3.2609559198642044,0.9021486249999999,0.5375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,41205.99848499039,3836472.8182581174
2879,leeward,-1,8.3,2.2,56.7,300.0,3.270092246354361,0.9021486249999999,0.55,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,42164.26182708982,3836475.263352813
2880,leeward,-1,8.3,2.2,56.7,300.0,3.279228572844518,0.9021486249999999,0.5625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,43122.540504978264,3836475.263352813
2881,leeward,-1,8.3,2.2,56.7,300.0,3.2883648993346744,0.9021486249999999,0.5750000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,44080.81918286664,3836475.263352813
2882,leeward,-1,8.3,2.2,56.7,300.0,3.297501225824831,0.9021486249999999,0.5875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,45039.09786075504,3836475.263352813
2883,leeward,-1,8.3,2.2,56.7,300.0,3.306637552314988,0.9021486249999999,0.6000000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,45997.3765386435,3836475.263352813
2884,leeward,-1,8.3,2.2,56.7,300.0,3.3157738788051443,0.9021486249999999,0.6125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,46955.655216531864,3836475.263352813
2885,leeward,-1,8.3,2.2,56.7,300.0,3.324910205295301,0.9021486249999999,0.625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,47913.93389442028,3836475.263352813
2886,leeward,-1,8.3,2.2,56.7,300.0,3.3340465317854577,0.9021486249999999,0.6375000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48872.212572308694,3836475.263352813
2887,leeward,-1,8.3,2.2,56.7,300.0,3.3431828582756142,0.9021486249999999,0.65,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,49830.4912501971,3836475.263352813
2888,leeward,-1,8.3,2.2,56.7,300.0,3.3523191847657707,0.9021486249999999,0.6625000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,50788.76992808546,3836475.263352813
2889,leeward,-1,8.3,2.2,56.7,300.0,3.3614555112559277,0.9021486249999999,0.675,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,51659.71886072508,3845142.352203226
2890,leeward,-1,8.3,2.2,56.7,300.0,3.370591837746084,0.9021486249999999,0.6875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,52904.65750026338,3809459.9542118036
2891,leeward,-1,8.3,2.2,56.7,300.0,3.3797281642362407,0.9021486249999999,0.7000000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53866.56036390451,3809459.9542118036
2892,leeward,-1,8.3,2.2,56.7,300.0,3.388864490726397,0.9021486249999999,0.7125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,54828.463227545624,3809459.9542118036
2893,leeward,-1,8.3,2.2,56.7,300.0,3.398000817216554,0.9021486249999999,0.7250000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,55790.3660911868,3809459.9542118036
2894,leeward,-1,8.3,2.2,56.7,300.0,3.4071371437067106,0.9021486249999999,0.7375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,56752.268954828,3809459.9542118036
2895,leeward,-1,8.3,2.2,56.7,300.0,3.4162734701968676,0.9021486249999999,0.75,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,57714.171818469185,3809459.9542118036
2896,leeward,-1,8.3,2.2,56.7,300.0,3.425409796687024,0.9021486249999999,0.7625000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,58424.60857593212,3831232.843148513
2897,leeward,-1,8.3,2.2,56.7,300.0,3.4345461231771806,0.9021486249999999,0.775,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,59382.389044389965,3831232.843148513
2898,leeward,-1,8.3,2.2,56.7,300.0,3.443682449667337,0.9021486249999999,0.7875000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,60340.16951284787,3831232.843148513
2899,leeward,-1,8.3,2.2,56.7,300.0,3.452818776157494,0.9021486249999999,0.8,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,61297.94998130576,3831232.843148513
2900,leeward,-1,8.3,2.2,56.7,300.0,3.4619551026476505,0.9021486249999999,0.8125,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,62255.73044976372,3831232.843148513
2901,leeward,-1,8.3,2.2,56.7,300.0,3.4710914291378074,0.9021486249999999,0.8250000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,63213.51091822161,3831232.843148513
2902,leeward,-1,8.3,2.2,56.7,300.0,3.480227755627964,0.9021486249999999,0.8375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,64171.29138667948,3831232.843148513
2903,leeward,-1,8.3,2.2,56.7,300.0,3.4893640821181204,0.9021486249999999,0.8500000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,65312.424094948816,3805858.9949032073
2904,leeward,-1,8.3,2.2,56.7,300.0,3.498500408608277,0.9021486249999999,0.8625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,66272.90091987453,3805858.9949032073
2905,leeward,-1,8.3,2.2,56.7,300.0,3.507636735098434,0.9021486249999999,0.875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,67233.3777448003,3805858.9949032073
2906,leeward,-1,8.3,2.2,56.7,300.0,3.5167730615885904,0.9021486249999999,0.8875000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,68193.85456972604,3805858.9949032073
2907,leeward,-1,8.3,2.2,56.7,300.0,3.5259093880787473,0.9021486249999999,0.9,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,69154.33139465173,3805858.9949032073
2908,leeward,-1,8.3,2.2,56.7,300.0,3.535045714568904,0.9021486249999999,0.9125000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,70114.80821957748,3805858.9949032073
2909,leeward,-1,8.3,2.2,56.7,300.0,3.5441820410590603,0.9021486249999999,0.925,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,71075.28504450318,3805858.9949032073
2910,leeward,-1,8.3,2.2,56.7,300.0,3.553318367549217,0.9021486249999999,0.9375,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,72035.76186942888,3805858.9949032073
2911,leeward,-1,8.3,2.2,56.7,300.0,3.5624546940393738,0.9021486249999999,0.9500000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,72996.2386943546,3805858.9949032073
2912,leeward,-1,8.3,2.2,56.7,300.0,3.5715910205295303,0.9021486249999999,0.9625,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,73958.07913694756,3790825.0073347925
2913,leeward,-1,8.3,2.2,56.7,300.0,3.580727347019687,0.9021486249999999,0.9750000000000001,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,74918.57367119368,3790825.0073347925
2914,leeward,-1,8.3,2.2,56.7,300.0,3.5898636735098437,0.9021486249999999,0.9875,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,76004.70262609639,3780989.2635135725
2915,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.9021486249999999,1.0,0.875,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,76966.78746946466,3780989.2635135725
2916,leeward,-1,8.3,2.2,56.7,300.0,3.014275104629975,0.9279242999999999,0.0,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,852.0071358607115,3220845.552290357
2917,leeward,-1,8.3,2.2,56.7,300.0,3.0215841658221003,0.9279242999999999,0.0125,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,898.6017062593756,3220845.552290357
2918,leeward,-1,8.3,2.2,56.7,300.0,3.0288932270142257,0.9279242999999999,0.025,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1797.2034125188968,3220845.552290357
2919,leeward,-1,8.3,2.2,56.7,300.0,3.036202288206351,0.9279242999999999,0.037500000000000006,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,2695.8051187783594,3220845.552290357
2920,leeward,-1,8.3,2.2,56.7,300.0,3.043511349398476,0.9279242999999999,0.05,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,3594.4068250378227,3220845.552290357
2921,leeward,-1,8.3,2.2,56.7,300.0,3.0508204105906014,0.9279242999999999,0.0625,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,4493.008531297226,3220845.552290357
2922,leeward,-1,8.3,2.2,56.7,300.0,3.0581294717827268,0.9279242999999999,0.07500000000000001,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,5391.610237556692,3220845.552290357
2923,leeward,-1,8.3,2.2,56.7,300.0,3.065438532974852,0.9279242999999999,0.08750000000000001,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,6290.211943816211,3220845.552290357
2924,leeward,-1,8.3,2.2,56.7,300.0,3.0727475941669775,0.9279242999999999,0.1,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,7188.813650075616,3220845.552290357
2925,leeward,-1,8.3,2.2,56.7,300.0,3.080056655359103,0.9279242999999999,0.1125,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,8087.41535633504,3220845.552290357
2926,leeward,-1,8.3,2.2,56.7,300.0,3.0873657165512283,0.9279242999999999,0.125,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,8986.017062594545,3220845.552290357
2927,leeward,-1,8.3,2.2,56.7,300.0,3.0946747777433536,0.9279242999999999,0.1375,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,9884.618768854005,3220845.552290357
2928,leeward,-1,8.3,2.2,56.7,300.0,3.1019838389354786,0.9279242999999999,0.15000000000000002,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,10783.220475113467,3220845.552290357
2929,leeward,-1,8.3,2.2,56.7,300.0,3.109292900127604,0.9279242999999999,0.1625,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,11681.82218137287,3220845.552290357
2930,leeward,-1,8.3,2.2,56.7,300.0,3.1166019613197293,0.9279242999999999,0.17500000000000002,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,12580.423887632336,3220845.552290357
2931,leeward,-1,8.3,2.2,56.7,300.0,3.1239110225118547,0.9279242999999999,0.1875,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,13479.025593891796,3220845.552290357
2932,leeward,-1,8.3,2.2,56.7,300.0,3.13122008370398,0.9279242999999999,0.2,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,14377.627300151262,3220845.552290357
2933,leeward,-1,8.3,2.2,56.7,300.0,3.1385291448961055,0.9279242999999999,0.21250000000000002,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,15276.229006410775,3220845.552290357
2934,leeward,-1,8.3,2.2,56.7,300.0,3.145838206088231,0.9279242999999999,0.225,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,17029.689788141724,3056090.0334347086
2935,leeward,-1,8.3,2.2,56.7,300.0,3.1531472672803558,0.9279242999999999,0.23750000000000002,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,17899.16556923556,3062025.968506929
2936,leeward,-1,8.3,2.2,56.7,300.0,3.160456328472481,0.9279242999999999,0.25,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,18841.226914984774,3062025.968506929
2937,leeward,-1,8.3,2.2,56.7,300.0,3.1677653896646065,0.9279242999999999,0.2625,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19783.288260734116,3062025.968506929
2938,leeward,-1,8.3,2.2,56.7,300.0,3.175074450856732,0.9279242999999999,0.275,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19473.382766003935,3168429.3902756376
2939,leeward,-1,8.3,2.2,56.7,300.0,3.1823835120488573,0.9279242999999999,0.28750000000000003,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19229.88407580053,3314623.9325937387
2940,leeward,-1,8.3,2.2,56.7,300.0,3.1896925732409827,0.9279242999999999,0.30000000000000004,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,20247.61384948087,3287362.0965948114
2941,leeward,-1,8.3,2.2,56.7,300.0,3.197001634433108,0.9279242999999999,0.3125,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,21091.26442654258,3287362.0965948114
2942,leeward,-1,8.3,2.2,56.7,300.0,3.204310695625233,0.9279242999999999,0.325,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,21934.9150036043,3287362.0965948114
2943,leeward,-1,8.3,2.2,56.7,300.0,3.2116197568173583,0.9279242999999999,0.3375,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22778.565580665952,3287362.0965948114
2944,leeward,-1,8.3,2.2,56.7,300.0,3.2189288180094837,0.9279242999999999,0.35000000000000003,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22424.47034947609,3491058.961843798
2945,leeward,-1,8.3,2.2,56.7,300.0,3.226237879201609,0.9279242999999999,0.36250000000000004,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22712.735496100213,3623706.547239568
2946,leeward,-1,8.3,2.2,56.7,300.0,3.2335469403937345,0.9279242999999999,0.375,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,23495.933271827773,3623706.547239568
2947,leeward,-1,8.3,2.2,56.7,300.0,3.24085600158586,0.9279242999999999,0.3875,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,24279.1310475554,3623706.547239568
2948,leeward,-1,8.3,2.2,56.7,300.0,3.2481650627779852,0.9279242999999999,0.4,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,25062.32882328296,3623706.547239568
2949,leeward,-1,8.3,2.2,56.7,300.0,3.25547412397011,0.9279242999999999,0.41250000000000003,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,25579.47433468789,3713115.2247066586
2950,leeward,-1,8.3,2.2,56.7,300.0,3.2627831851622355,0.9279242999999999,0.42500000000000004,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,26052.53789650414,3842192.238011362
2951,leeward,-1,8.3,2.2,56.7,300.0,3.270092246354361,0.9279242999999999,0.4375,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,26818.78901110722,3842192.238011362
2952,leeward,-1,8.3,2.2,56.7,300.0,3.2774013075464863,0.9279242999999999,0.45,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,27585.040125710213,3842192.238011362
2953,leeward,-1,8.3,2.2,56.7,300.0,3.2847103687386117,0.9279242999999999,0.4625,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,28367.955572436247,3835639.038751417
2954,leeward,-1,8.3,2.2,56.7,300.0,3.292019429930737,0.9279242999999999,0.47500000000000003,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,29134.65707439401,3835639.038751417
2955,leeward,-1,8.3,2.2,56.7,300.0,3.2993284911228624,0.9279242999999999,0.48750000000000004,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,29901.358576351737,3835639.038751417
2956,leeward,-1,8.3,2.2,56.7,300.0,3.306637552314988,0.9279242999999999,0.5,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,30668.06007830951,3835639.038751417
2957,leeward,-1,8.3,2.2,56.7,300.0,3.313946613507113,0.9279242999999999,0.5125000000000001,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,31434.761580267223,3835639.038751417
2958,leeward,-1,8.3,2.2,56.7,300.0,3.321255674699238,0.9279242999999999,0.525,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,32201.463082224916,3835639.038751417
2959,leeward,-1,8.3,2.2,56.7,300.0,3.3285647358913635,0.9279242999999999,0.5375,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,32968.164584182676,3835639.038751417
2960,leeward,-1,8.3,2.2,56.7,300.0,3.335873797083489,0.9279242999999999,0.55,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,33731.41256479261,3836474.987080653
2961,leeward,-1,8.3,2.2,56.7,300.0,3.3431828582756142,0.9279242999999999,0.5625,0.9,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,34498.04563938903,3836472.735803748
