representative_case,applies_to_phase9_cases,sheet,canonical_index,grid_j,grid_i,x_over_c,y_over_b,x_m,span_m,z_m,failure_reason,projected_candidate_triangle_ids,projected_candidate_max_abs_nz,current_sampler_upper_triangle_id,current_sampler_lower_triangle_id,nearest_any_stl_triangle_id,distance_to_any_stl_projected_support_m,nearest_eligible_skin_triangle_id,nearest_eligible_skin_triangle_sheet_code,distance_to_eligible_skin_support_m,nearest_same_sheet_triangle_id,distance_to_same_sheet_support_m,nearest_outline_segment,outline_region,distance_to_outline_boundary_m,expected_domain,point_classification,representation_classification,unknown
ma8_a10_h40km,12,upper,3293,40,53,0.66250000000000009,1,3.5989980265534784,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017399082835429705,5748,2,0.0061126795096366317,1967,0.0061195849358867977,182,tip,3.4268514938487926e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3294,40,54,0.67500000000000004,1,3.5989980996440902,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001739781363053018,5748,2,0.006112667529251806,1967,0.0061195729690208343,182,tip,3.2999310675641953e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3295,40,55,0.6875,1,3.598998172734702,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017396544425630651,5748,2,0.0061126555497174623,1967,0.0061195610030044464,182,tip,3.1730106419240058e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3296,40,56,0.70000000000000007,1,3.5989982458253142,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017395275220731125,5748,2,0.0061126435710335339,1967,0.0061195490378375657,182,tip,3.0460902148682559e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3297,40,57,0.71250000000000002,1,3.598998318915926,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017394006015831597,5748,2,0.0061126315932001707,1967,0.0061195370735203447,182,tip,2.919169790770371e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3298,40,58,0.72500000000000009,1,3.5989983920065378,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017392736810910203,5748,2,0.0061126196162173052,1967,0.0061195251100527141,182,tip,2.7922493666724866e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3299,40,59,0.73750000000000004,1,3.59899846509715,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017391467606010674,5748,2,0.0061126076400848696,1967,0.0061195131474346071,182,tip,2.6653289396167367e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3300,40,60,0.75,1,3.5989985381877618,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001739019840111886,5748,2,0.0061125956648030149,1967,0.0061195011856661737,182,tip,2.5384085139765472e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3301,40,61,0.76250000000000007,1,3.5989986112783736,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017388929196219331,5748,2,0.0061125836903716726,1967,0.0061194892247473454,182,tip,2.4114880876919499e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3302,40,62,0.77500000000000002,1,3.5989986843689858,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017387659991297937,5748,2,0.0061125717167907758,1967,0.0061194772646780554,182,tip,2.2845676628229124e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3303,40,63,0.78750000000000009,1,3.5989987574595976,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017386390786398409,5748,2,0.0061125597440604739,1967,0.0061194653054584547,182,tip,2.1576472357671628e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3304,40,64,0.80000000000000004,1,3.5989988305502094,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.0001738512158149888,5748,2,0.0061125477721806999,1967,0.0061194533470884738,182,tip,2.0307268108981256e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3305,40,65,0.8125,1,3.5989989036408216,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017383852376599355,5748,2,0.0061125358011513862,1967,0.006119441389568046,182,tip,1.903806383842376e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3306,40,66,0.82500000000000007,1,3.5989989767314334,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017382583171699826,5748,2,0.0061125238309726821,1967,0.0061194294328973222,182,tip,1.7768859597444911e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3307,40,67,0.83750000000000002,1,3.5989990498220452,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017381313966778432,5748,2,0.0061125118616445215,1967,0.0061194174770762338,182,tip,1.6499655348754541e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3308,40,68,0.85000000000000009,1,3.598999122912657,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017380044761878904,5748,2,0.006112499893166908,1967,0.0061194055221047861,182,tip,1.5230451078197042e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3309,40,69,0.86250000000000004,1,3.5989991960032692,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017378775556987089,5748,2,0.0061124879255397748,1967,0.0061193935679829115,182,tip,1.396124682950667e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3310,40,70,0.875,1,3.598999269093881,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017377506352087561,5748,2,0.0061124759587632719,1967,0.0061193816147107599,182,tip,1.2692042558949174e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3311,40,71,0.88750000000000007,1,3.5989993421844928,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017376237147166167,5748,2,0.0061124639928373317,1967,0.0061193696622882645,182,tip,1.1422838310258802e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3312,40,72,0.90000000000000002,1,3.598999415275105,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017374967942266638,5748,2,0.0061124520277618865,1967,0.0061193577107153561,182,tip,1.0153634047412827e-07,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3313,40,73,0.91250000000000009,1,3.5989994883657168,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017373698737367112,5748,2,0.0061124400635370864,1967,0.0061193457599921872,182,tip,8.8844297987224553e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3314,40,74,0.92500000000000004,1,3.5989995614563286,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017372429532467584,5748,2,0.0061124281001628646,1967,0.0061193338101186876,182,tip,7.6152255500320833e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3315,40,75,0.9375,1,3.5989996345469404,1.0310269999999999,,degenerate_planform_chord,,,,,5739,0.00017371160327568058,5748,2,0.0061124161376392254,1967,0.0061193218610948643,182,tip,6.346021279474587e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3316,40,76,0.95000000000000007,1,3.5989997076375526,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017369891122654373,5748,2,0.0061124041759661003,1967,0.0061193099129206487,182,tip,5.0768170307842143e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3317,40,77,0.96250000000000002,1,3.5989997807281644,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017368621917754847,5748,2,0.006112392215143642,1967,0.0061192979655961908,182,tip,3.8076127679382403e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3318,40,78,0.97500000000000009,1,3.5989998538187762,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017367352712855318,5748,2,0.0061123802551717801,1967,0.0061192860191214239,182,tip,2.5384085192478686e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3319,40,79,0.98750000000000004,1,3.5989999269093884,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.0001736608350795579,5748,2,0.0061123682960504489,1967,0.0061192740734962803,182,tip,1.2692042486903718e-08,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,upper,3320,40,80,1,1,3.5990000000000002,1.0310269999999999,,degenerate_planform_chord,,,,,1965,0.00017364814303034399,5748,2,0.0061123563377797974,1967,0.0061192621287209084,182,tip,0,sheet graph-skin terminates at the STL skin/cap boundary; no 81-node rectangular tip row,valid_exclusion_from_graph_skin,defect_duplicate_degenerate_tip_row,0
ma8_a10_h40km,12,lower,3321,0,0,0,0,-0.00080120690807647063,0,,outside_stl_support,,,,,2495,0.00080088057732273304,1991,1,0.0031569209080764705,2445,0.0041159218908526293,2,nose,7.8392526082314584e-07,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3402,1,0,0,0.025000000000000001,0.013652222727272725,0.025775674999999998,,outside_stl_support,,,,,2051,0.00056203112801040637,2089,-1,0.0031792128220070937,2435,0.0037974468727944161,81,nose,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3483,2,0,0,0.050000000000000003,0.090577615609016976,0.051551349999999996,,outside_stl_support,,,,,4538,0.00030873069383545427,4679,-1,0.0011741497995535089,1960,0.0035520946293395995,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3564,3,0,0,0.075000000000000011,0.16990694735399564,0.077327025000000008,,outside_stl_support,,,,,4538,0.0003087431530729052,4637,-1,0.0011312667402580386,1932,0.0063924139598460225,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3645,4,0,0,0.10000000000000001,0.24923627909897422,0.10310269999999999,,outside_stl_support,,,,,4538,0.00030875561231036611,4627,-1,0.0013257427069910416,4652,0.0021346577820251593,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3726,5,0,0,0.125,0.32856561084395286,0.12887837499999999,,outside_stl_support,,,,,4538,0.00030876807154774918,4627,-1,0.001435163447235139,4652,0.0024539063543327802,181,LE,6.2063353831181828e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3807,6,0,0,0.15000000000000002,0.40789494258893155,0.15465405000000002,,outside_stl_support,,,,,4538,0.0003087805307852154,4627,-1,0.0015445841874792067,4652,0.002773154926640385,181,LE,2.7755575615628914e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3888,7,0,0,0.17500000000000002,0.48722427433391013,0.18042972500000001,,outside_stl_support,,,,,4538,0.0003087929900226156,4520,2,0.0010988162569025711,4520,0.0010988162569025711,181,LE,1.1443916996305594e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,3969,8,0,0,0.20000000000000001,0.56655360607888872,0.20620539999999998,,outside_stl_support,,,,,4538,0.00030880544926006328,4520,2,0.001198490713029992,4520,0.001198490713029992,181,LE,2.7755575615628914e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4050,9,0,0,0.22500000000000001,0.6458829378238673,0.23198107499999998,,outside_stl_support,,,,,4538,0.00030881790849746348,4520,2,0.0012981651691574391,4520,0.0012981651691574391,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4131,10,0,0,0.25,0.72521226956884588,0.25775674999999998,,outside_stl_support,,,,,2217,0.00030883036773497464,4520,2,0.0013978396252848522,4520,0.0013978396252848522,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4212,11,0,0,0.27500000000000002,0.80454160131382457,0.28353242499999998,,outside_stl_support,,,,,4538,0.00030884282697230355,4520,2,0.0014975140814122313,4520,0.0014975140814122313,181,LE,5.5511151231257827e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4293,12,0,0,0.30000000000000004,0.88387093305880338,0.30930810000000003,,outside_stl_support,,,,,4538,0.00030885528620982512,4520,2,0.0015971885375396255,4520,0.0015971885375396255,181,LE,1.2412670766236366e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4374,13,0,0,0.32500000000000001,0.96320026480378174,0.33508377499999997,,outside_stl_support,,,,,4538,0.00030886774544721486,4520,2,0.0016968629936670386,4520,0.0016968629936670386,181,LE,2.2887833992611187e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4455,14,0,0,0.35000000000000003,1.0425295965487607,0.36085945000000003,,outside_stl_support,,,,,4538,0.00030888020468459651,4520,2,0.0017965374497944174,4520,0.0017965374497944174,181,LE,5.5511151231257827e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4536,15,0,0,0.375,1.121858928293739,0.38663512499999997,,outside_stl_support,,,,,4538,0.00030889266392208648,4520,2,0.0018962119059218118,4520,0.0018962119059218118,181,LE,5.5511151231257827e-17,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4617,16,0,0,0.40000000000000002,1.2011882600387176,0.41241079999999997,,outside_stl_support,,,,,4538,0.00030890512315947085,4520,2,0.0019958863620492592,4520,0.0019958863620492592,181,LE,2.2887833992611187e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4698,17,0,0,0.42500000000000004,1.2805175917836964,0.43818647500000002,,outside_stl_support,,,,,4538,0.00030891758239690801,4520,2,0.0020955608181766907,4520,0.0020955608181766907,181,LE,2.2887833992611187e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4779,18,0,0,0.45000000000000001,1.3598469235286748,0.46396214999999996,,outside_stl_support,,,,,4538,0.00030893004163441381,4520,2,0.0021952352743040853,4520,0.0021952352743040853,181,LE,2.2887833992611187e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4860,19,0,0,0.47500000000000003,1.4391762552736536,0.48973782500000002,,outside_stl_support,,,,,4538,0.00030894250087185092,4520,2,0.0022949097304315325,4520,0.0022949097304315325,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,4941,20,0,0,0.5,1.5185055870186321,0.51551349999999996,,outside_stl_support,,,,,2217,0.00030895496010920368,4520,2,0.0023945841865589111,4520,0.0023945841865589111,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5022,21,0,0,0.52500000000000002,1.5978349187636107,0.54128917499999996,,outside_stl_support,,,,,4538,0.00030896741934663554,4520,2,0.0024942586426863586,4520,0.0024942586426863586,181,LE,2.4825341532472731e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5103,22,0,0,0.55000000000000004,1.6771642505085891,0.56706484999999995,,outside_stl_support,,,,,4538,0.00030897987858421522,4520,2,0.0025939330988138058,4520,0.0025939330988138058,181,LE,4.5775667985222375e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5184,23,0,0,0.57500000000000007,1.7564935822535683,0.59284052500000006,,outside_stl_support,,,,,4538,0.00030899233782154684,4559,2,0.0029666209893068752,4559,0.0029666209893068752,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5265,24,0,0,0.60000000000000009,1.8358229139985467,0.61861620000000006,,outside_stl_support,,,,,4538,0.00030900479705905259,4559,2,0.003414345372671729,4559,0.003414345372671729,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5346,25,0,0,0.625,1.9151522457435251,0.64439187499999995,,outside_stl_support,,,,,4538,0.00030901725629642112,2185,1,0.0037858206916142065,4559,0.003862069756036304,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5427,26,0,0,0.65000000000000002,1.9944815774885034,0.67016754999999995,,outside_stl_support,,,,,2217,0.00030902971553396389,2185,1,0.0039289963147368968,4559,0.0043097941394011578,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5508,27,0,0,0.67500000000000004,2.0738109092334827,0.69594322499999994,,outside_stl_support,,,,,2217,0.00030904217477122683,2185,1,0.0040721719378592402,4559,0.0047575185227657999,181,LE,1.1102230246251565e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5589,28,0,0,0.70000000000000007,2.1531402409784612,0.72171890000000005,,outside_stl_support,,,,,2217,0.00030905463400873263,2185,1,0.0042153475609818629,4568,0.0049287125201331917,181,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5670,29,0,0,0.72500000000000009,2.2324695727234403,0.74749457500000005,,outside_stl_support,,,,,2217,0.00030906709324599556,2185,1,0.0043585231841044101,4568,0.0049132796162204085,181,LE,1.1102230246251565e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5751,30,0,0,0.75,2.3117989044684184,0.77327024999999994,,outside_stl_support,,,,,4538,0.00030907955248350136,2185,1,0.0045016988072271689,4568,0.0048978467123079747,181,LE,4.5775667985222375e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5832,31,0,0,0.77500000000000002,2.391128236213397,0.79904592499999993,,outside_stl_support,,,,,2217,0.00030909201172086989,2185,1,0.0046448744303497916,4568,0.0048824138083952973,181,LE,1.1102230246251565e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5833,31,1,0.012500000000000001,0.77500000000000002,2.4062266332607294,0.79904592499999993,,outside_stl_support,2208;4511,0.4479698426015874,,,2208,0,2185,1,3.8657936120963979e-06,4568,0.00021409375494321981,181,LE,0.0046656633428168231,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5913,32,0,0,0.80000000000000004,2.4704575679583756,0.82482159999999993,,outside_stl_support,,,,,2217,0.0003091044709584073,2185,1,0.0047880500534723085,4568,0.0048669809044828627,181,LE,1.1102230246251565e-16,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5914,32,1,0.012500000000000001,0.80000000000000004,2.4845643483588957,0.82482159999999993,,outside_stl_support,2208;4522,0.410915873194382,,,2208,0,2185,1,0.00045184870241937747,4568,0.00050526186722708389,181,LE,0.004359236811268115,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5994,33,0,0,0.82500000000000007,2.5757314331024568,0.85059727500000004,,outside_stl_support,,,,,1965,0.00017374145069958078,5748,2,0.0049480491399426134,5748,0.0049480491399426134,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5995,33,1,0.012500000000000001,0.82500000000000007,2.588522290188676,0.85059727500000004,,outside_stl_support,1966;5758,0.33304844071967621,,,1966,0,5748,2,0.0027410550243899888,5748,0.0027410550243899888,182,LE,0.0022211074496170571,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,5996,33,2,0.025000000000000001,0.82500000000000007,2.6013131472748952,0.85059727500000004,,outside_stl_support,1976;5759,0.42303523083541805,,,1976,0,5748,2,0.00053406090883740772,5748,0.00053406090883740772,182,LE,0.0044422148992341141,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6075,34,0,0,0.85000000000000009,2.721912656944963,0.87637295000000004,,outside_stl_support,,,,,1965,0.0001737281210325828,5748,2,0.0051143428177011872,5748,0.0051143428177011872,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6076,34,1,0.012500000000000001,0.85000000000000009,2.732876248733151,0.87637295000000004,,outside_stl_support,1974;5763,0.25510934315742428,,,1974,0,5748,2,0.0032226335757988885,5748,0.0032226335757988885,182,LE,0.0019038063853860534,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6077,34,2,0.025000000000000001,0.85000000000000009,2.7438398405213391,0.87637295000000004,,outside_stl_support,1977;5759,0.4222343264194478,,,1977,0,5748,2,0.0013309243338965905,5748,0.0013309243338965905,182,LE,0.0038076127707721069,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6156,35,0,0,0.875,2.8680938807874687,0.90214862499999993,,outside_stl_support,,,,,1965,0.00017371479136547548,5748,2,0.0052806364954596507,5748,0.0052806364954596507,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6157,35,1,0.012500000000000001,0.875,2.8772302072776252,0.90214862499999993,,outside_stl_support,1974;5763,0.25510934315742428,,,1974,0,5748,2,0.0037042121272078217,5748,0.0037042121272078217,182,LE,0.00158650532115505,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6158,35,2,0.025000000000000001,0.875,2.8863665337677822,0.90214862499999993,,outside_stl_support,1977;5759,0.4222343264194478,,,1977,0,5748,2,0.0021277877589558829,5748,0.0021277877589558829,182,LE,0.0031730106423101772,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6159,35,3,0.037500000000000006,0.875,2.8955028602579387,0.90214862499999993,,outside_stl_support,1976;5760,0.42303523083541805,,,1976,0,5748,2,0.00055136339070405312,5748,0.00055136339070405312,182,LE,0.0047595159634652266,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
ma8_a10_h40km,12,lower,6237,36,0,0,0.90000000000000002,3.0142751046299749,0.92792429999999992,,outside_stl_support,,,,,1965,0.00017370146169847747,5748,2,0.0054469301732181915,5748,0.0054469301732181915,182,LE,0,outside sheet-specific graph-skin domain,valid_exclusion_from_graph_skin,defect_rectangular_domain_includes_boundary_or_cap,0
