point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,phi_rad,cp,cp0,h_e_J_per_kg,T_r_lam_K,h_r_lam_J_per_kg,h_star_lam_J_per_kg,T_r_turb_K,h_r_turb_J_per_kg,h_star_turb_J_per_kg,q_lam_W_m2,q_turb_W_m2,St_l,Re_ns_l,w_tr,re_edge,re_tri
61,leeward,-1,12.0,20.0,70.0,300.0,2.744047213359332,0.0,0.7625000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,68334.57843028862,407177.25932245
62,leeward,-1,12.0,20.0,70.0,300.0,2.789044728445683,0.0,0.775,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,69454.81742094908,407177.25932245
63,leeward,-1,12.0,20.0,70.0,300.0,2.8340422435320343,0.0,0.7875000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,70575.05641160955,407177.25932245
64,leeward,-1,12.0,20.0,70.0,300.0,2.879039758618385,0.0,0.8,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,71695.29540227003,407177.25932245
65,leeward,-1,12.0,20.0,70.0,300.0,2.924037273704736,0.0,0.8125,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,72815.5343929305,407177.25932245
66,leeward,-1,12.0,20.0,70.0,300.0,2.969034788791087,0.0,0.8250000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,73935.77338359096,407177.25932245
67,leeward,-1,12.0,20.0,70.0,300.0,3.0140323038774377,0.0,0.8375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,75056.01237425143,407177.25932245
68,leeward,-1,12.0,20.0,70.0,300.0,3.059029818963789,0.0,0.8500000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,76176.2513649119,407177.25932245
69,leeward,-1,12.0,20.0,70.0,300.0,3.10402733405014,0.0,0.8625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,77296.49035557237,407177.25932245
70,leeward,-1,12.0,20.0,70.0,300.0,3.1490248491364907,0.0,0.875,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,78416.72934623284,407177.25932245
71,leeward,-1,12.0,20.0,70.0,300.0,3.194022364222842,0.0,0.8875000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,79536.96833689332,407177.25932245
72,leeward,-1,12.0,20.0,70.0,300.0,3.2390198793091924,0.0,0.9,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,80657.20732755377,407177.25932245
73,leeward,-1,12.0,20.0,70.0,300.0,3.2840173943955437,0.0,0.9125000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,81777.44631821425,407177.25932245
74,leeward,-1,12.0,20.0,70.0,300.0,3.3290149094818946,0.0,0.925,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,82897.68530887472,407177.25932245
75,leeward,-1,12.0,20.0,70.0,300.0,3.3740124245682455,0.0,0.9375,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,84017.9242995352,407177.25932245
76,leeward,-1,12.0,20.0,70.0,300.0,3.4190099396545968,0.0,0.9500000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,85138.16329019566,407177.25932245
77,leeward,-1,12.0,20.0,70.0,300.0,3.4640074547409476,0.0,0.9625,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,86256.79627483423,407177.25932245
78,leeward,-1,12.0,20.0,70.0,300.0,3.5090049698272985,0.0,0.9750000000000001,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,87357.17413087515,407177.25932245
79,leeward,-1,12.0,20.0,70.0,300.0,3.5540024849136493,0.0,0.9875,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,88457.55198691608,407177.25932245
80,leeward,-1,12.0,20.0,70.0,300.0,3.599,0.0,1.0,0.0,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,89557.92984295703,407177.25932245
81,leeward,-1,12.0,20.0,70.0,300.0,0.013652222727272725,0.025775674999999998,0.0,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,267.99824421571066,414477.32256107475
82,leeward,-1,12.0,20.0,70.0,300.0,0.05846906994318182,0.025775674999999998,0.0125,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,832.7367539857934,410354.19360444
83,leeward,-1,12.0,20.0,70.0,300.0,0.10328591715909091,0.025775674999999998,0.025,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,1389.6989193681004,398554.6036085249
84,leeward,-1,12.0,20.0,70.0,300.0,0.14810276437500003,0.025775674999999998,0.037500000000000006,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,2280.064095190414,397618.55639929284
85,leeward,-1,12.0,20.0,70.0,300.0,0.19291961159090912,0.025775674999999998,0.05,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,3200.606890347539,396812.2762521077
86,leeward,-1,12.0,20.0,70.0,300.0,0.2377364588068182,0.025775674999999998,0.0625,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,5640.926112626293,397549.17715301213
87,leeward,-1,12.0,20.0,70.0,300.0,0.2825533060227273,0.025775674999999998,0.07500000000000001,0.025,1,805.2850817423313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004934174743710377,69.3872386929021,0.0,6777.3070695773795,400861.6971213644
