case,idx,x_m,span_m,xc,region,q_w,q_lam_w,q_turb_w,w_tr,re_edge,re_x_star,re_tri,re_x_over_re_tri,T_e_w,p_e_w,rho_e_w,h_r_lam_w,h_r_turb_w,h_star_lam_w,q_Fluent_matched,p_Fluent_matched,q_ratio,p_ratio,dist,dx,dspan
ma8_a5_h30km,1200,3.1516176793960335,0.36085945,0.8250000000000001,aft_body,64970.29999676024,64970.29999676024,362511.69598415407,0.0,9255716.93123458,2804864.4217455955,3626803.879607935,0.7733708562285996,421.1424451588846,6356.226060835152,0.05258821424061007,2731381.0433831457,2861276.3652415834,870163.3136120022,138087.6838,3776.173044,0.4705003242060335,1.6832454410251734,0.007872559041471817,0.007829672603966387,0.002735391046913005
ma8_a5_h30km,1201,3.1835735594391736,0.36085945,0.8375,aft_body,64483.62423036503,64483.62423036503,361423.0526078396,0.0,9395955.066556312,2847362.3675296186,3626803.879607935,0.7850885964744871,421.1424451588846,6356.226060835152,0.05258821424061007,2731381.0433831457,2861276.3652415834,870163.3136120022,137656.7976,3789.583861,0.4684376315199492,1.6772886665075313,0.008637839825748004,0.008636616560826482,0.00048455290430182707
ma8_a5_h30km,1202,3.2155294394823146,0.36085945,0.8500000000000001,aft_body,64007.72382047935,64007.72382047935,360353.73488772934,0.0,9536193.201878054,2889860.313313644,3626803.879607935,0.7968063367203754,421.1424451588846,6356.226060835152,0.05258821424061007,2731381.0433831457,2861276.3652415834,870163.3136120022,137878.9815,3800.588404,0.4642311911803566,1.6724321039724857,0.007727919355224235,0.007654762517685487,0.003536081256429846
ma8_a5_h30km,1203,3.2474853195254547,0.36085945,0.8625,aft_body,63639.560568253415,63639.560568253415,358576.5915819409,0.0,9599647.847534515,2903408.19184031,3633653.566620657,0.7990327472358669,420.57972921445054,6326.55028355773,0.052412723866115306,2731295.3815727797,2861217.709056201,869986.1197469579,137953.1544,3799.054104,0.4613128336574913,1.6652961790927234,0.005329793962609952,0.004969978474545389,0.006417006611279974
ma8_a5_h30km,1204,3.2794411995685953,0.36085945,0.875,aft_body,63183.35711958909,63183.35711958909,357546.1820357409,0.0,9738773.178658204,2945486.571432199,3633653.566620657,0.8106129319784158,420.57972921445054,6326.55028355773,0.052412723866115306,2731295.3815727797,2861217.709056201,869986.1197469579,137087.6046,3798.579202,0.4608976668893454,1.6655043760116206,0.0028185995723519056,0.0006636244314046635,0.009131207881220182
ma8_a5_h30km,1205,3.311397079611736,0.36085945,0.8875000000000001,aft_body,62736.82603230055,62736.82603230055,356533.28705264186,0.0,9877898.509781891,2987564.9510240867,3633653.566620657,0.8221931167209644,420.57972921445054,6326.55028355773,0.052412723866115306,2731295.3815727797,2861217.709056201,869986.1197469579,143529.1249,3785.095961,0.43710171072255005,1.6714372234531916,0.006115118116368962,0.005049175611735901,0.011499031465975862
ma8_a5_h30km,1206,3.3433529596548763,0.36085945,0.9,aft_body,62299.621518788306,62299.621518788306,355537.14401493256,0.0,10017015.944019042,3029639.65031324,3633655.062147149,0.8337719454644678,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,142543.9615,3785.103383,0.4370554940609554,1.6714322401799548,0.011063641665400076,0.010854576345123768,0.007135466400902013
ma8_a5_h30km,1207,3.375308839698017,0.36085945,0.9125000000000001,aft_body,61995.054914762484,61995.054914762484,355364.2253932906,0.0,10143452.653044224,3071235.0101986546,3629824.1865769825,0.8461112308293114,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,142330.8371,3787.657921,0.43557008570957445,1.674680113565041,0.0017356366829921692,0.0007964833019831197,0.005140308080920752
ma8_a5_h30km,1208,3.4072647197411574,0.36085945,0.925,aft_body,61574.74461146437,61574.74461146437,354398.5474562047,0.0,10282404.059250308,3113306.722667129,3629824.1865769825,0.8577017956351922,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,142210.3466,3792.374031,0.4329835773810312,1.6725975195050078,0.008906911698356931,0.008895681258842547,0.0014904546040462319
ma8_a5_h30km,1209,3.4392205997842975,0.36085945,0.9375,aft_body,61016.17465788065,61016.17465788065,353323.3386265285,0.0,10483350.061137088,3175577.149150646,3628248.773101937,0.8752368836152644,421.02357546780377,6349.949001038077,0.05255111383906385,2731362.947942566,2861263.974544811,870125.8826840045,142194.669,3793.497548,0.42910310975076466,1.6739035469749768,0.004782154457759302,0.0047818677842976776,0.0001745391189256762
ma8_a5_h30km,1210,3.4711764798274385,0.36085945,0.9500000000000001,aft_body,60613.423229021275,60613.423229021275,352388.6076982197,0.0,10623128.061952252,3217918.1778059886,3628248.773101937,0.8869067087301348,421.02357546780377,6349.949001038077,0.05255111383906385,2731362.947942566,2861263.974544811,870125.8826840045,142049.8678,3797.479779,0.4267052420940111,1.6721482063323128,0.0035312131625148133,0.0033972948274385573,0.0032108397215562245
ma8_a5_h30km,1211,3.5031323598705786,0.36085945,0.9625,aft_body,60218.54330417082,60218.54330417082,351468.5204432165,0.0,10762906.062767409,3260259.2064613295,3628248.773101937,0.8985765338450047,421.02357546780377,6349.949001038077,0.05255111383906385,2731362.947942566,2861263.974544811,870125.8826840045,141740.837,3805.323969,0.4248496381051483,1.6687012860843957,0.006210957816170638,0.005954182870578695,0.005891333878350835
ma8_a5_h30km,1212,3.5350882399137196,0.36085945,0.9750000000000001,aft_body,59936.65341780246,59936.65341780246,350985.31538238114,0.0,10874516.173908485,3295291.726052375,3626948.038632572,0.9085577435773693,421.130581306907,6355.599376569172,0.052584510709803405,2731379.2373581906,2861275.1285815816,870159.5777985656,141675.3492,3810.438399,0.42305633094428585,1.667944396696484,0.002820064352856469,0.00037053491371974445,0.009318718815115257
ma8_a5_h30km,1213,3.5670441199568597,0.36085945,0.9875,aft_body,59556.09938985516,59556.09938985516,350092.2113969372,0.0,11013933.04793295,3337539.055873559,3626948.038632572,0.920205919777079,421.130581306907,6355.599376569172,0.052584510709803405,2731379.2373581906,2861275.1285815816,870159.5777985656,151057.4205,3667.814188,0.3942613291867721,1.7328029858662983,0.0038780089498444818,0.0016369099568596113,0.0117186836614811
ma8_a5_h30km,1214,3.599,0.36085945,1.0,aft_body,59182.703236271875,59182.703236271875,349212.57160471665,0.0,11153349.92195742,3379786.385694744,3626948.038632572,0.9318540959767891,421.130581306907,6355.599376569172,0.052584510709803405,2731379.2373581906,2861275.1285815816,870159.5777985656,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1256,2.391393727543198,0.38663512499999997,0.5125000000000001,aft_body,81417.50000000033,81417.50000000033,379228.5103321532,0.0,5419532.299050336,1588122.127335757,3746282.003242447,0.42391953567863294,411.60861593452876,5866.693289834237,0.04966232300034528,2729929.715978699,2860282.581326423,867161.2020392902,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1257,2.422357990939526,0.38663512499999997,0.525,aft_body,80674.37827754465,80674.37827754465,378053.14227172633,0.0,5525604.172068245,1619884.644505758,3744764.1312699085,0.4325732109478494,411.72610038505155,5872.556187384994,0.04969776807832196,2729947.6005451865,2860294.827628981,867198.1967682946,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1258,2.453322254335854,0.38663512499999997,0.5375,aft_body,79729.12096162261,79729.12096162261,373794.85677038366,0.0,5588482.933660254,1630267.99069904,3762622.5152751203,0.4332797095857053,410.3495586857729,5804.123996245987,0.04928341734573321,2729738.0506734075,2860151.3401627075,866764.7369623261,108148.2533,3395.234334,0.7372206071646523,1.7094914298324795,0.0047595235452210895,0.004697744335854015,0.002547902257992396
ma8_a5_h30km,1259,2.4842865177321825,0.38663512499999997,0.55,aft_body,79524.91047501093,79524.91047501093,377924.18768932053,0.0,5743712.149763399,1690606.3309929492,3730256.8244529082,0.4532144596346658,412.8535661426003,5929.033790993621,0.050038696569921486,2730119.233780165,2860412.352005428,867553.224944164,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1260,2.5152507811285107,0.38663512499999997,0.5625,aft_body,78636.33610015918,78636.33610015918,376229.3920735583,0.0,5874251.062258023,1729029.2021518801,3730256.8244529082,0.46351478826272646,412.8535661426003,5929.033790993621,0.050038696569921486,2730119.233780165,2860412.352005428,867553.224944164,112383.432,3650.064749,0.6997146705767019,1.6243640041229364,0.009016871573216536,0.008724397871489042,0.0075930192705302435
ma8_a5_h30km,1261,2.546215044524839,0.38663512499999997,0.5750000000000001,aft_body,78465.40737417732,78465.40737417732,387856.79764449975,0.0,6253058.200792715,1883848.1555843973,3647403.4649935574,0.5164902028703109,419.45623335395095,6267.597067892351,0.052063399165894766,2731124.35267214,2861100.598492477,869632.3416536726,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1262,2.5771793079211673,0.38663512499999997,0.5875,aft_body,77756.75895682046,77756.75895682046,387293.7991488064,0.0,6393375.961408224,1929233.864455563,3641723.4458756098,0.5297584764819233,419.9193632966142,6291.851138043929,0.052207228770910524,2731194.8545829454,2861148.874067466,869778.1768399151,121431.0798,3751.439199,0.6403365520992464,1.6771832900080352,0.012603227603351214,0.012526654078832689,0.004623951666339998
ma8_a5_h30km,1263,2.6081435713174956,0.38663512499999997,0.6000000000000001,aft_body,76965.20086407612,76965.20086407612,385757.83305096923,0.0,6527004.184442849,1969730.8205671867,3641413.006775406,0.5409248599107547,419.9447151871871,6293.180746315027,0.052215108925992376,2731198.7138815206,2861151.5166888596,869786.159907609,121431.0798,3751.439199,0.6338179730497309,1.6775377161897134,0.018489719331448468,0.018437609317495607,0.004623951666339998
ma8_a5_h30km,1264,2.639107834713824,0.38663512499999997,0.6125,aft_body,76341.44832477455,76341.44832477455,385920.9557430667,0.0,6679635.537911562,2021298.0539490082,3631838.67709875,0.5565495149040314,420.7286289362939,6334.393112510801,0.05245912596191447,2731318.0484615755,2861233.230012688,870033.0068442198,122974.9382,3786.548267,0.6207886699696227,1.6728673889397963,0.013041102014988912,0.013003245286176135,0.00330984019903946
ma8_a5_h30km,1265,2.6700720981101522,0.38663512499999997,0.625,aft_body,75495.50473762714,75495.50473762714,382685.3494224198,0.0,6780015.284846459,2045653.0637395584,3642155.0789946625,0.5616600664637862,419.8841209929429,6290.003149351116,0.052196275553695916,2731189.4896744806,2861145.200492693,869767.0793758,122974.9382,3786.548267,0.6139096782048811,1.6611443208499093,0.017988444216943827,0.01796101811015216,0.00330984019903946
ma8_a5_h30km,1266,2.7010363615064805,0.38663512499999997,0.6375000000000001,aft_body,74751.68852174538,74751.68852174538,381172.7117504001,0.0,6915615.590543387,2086566.1250143494,3642155.0789946625,0.5728932677930618,419.8841209929429,6290.003149351116,0.052196275553695916,2731189.4896744806,2861145.200492693,869767.0793758,123985.8055,3811.94394,0.6029052133854579,1.650077558420525,0.010815206119737955,0.010314801493519266,0.010839000344286587
ma8_a5_h30km,1267,2.732000624902809,0.38663512499999997,0.65,aft_body,74029.43304724949,74029.43304724949,379695.2536595527,0.0,7051215.896240316,2127479.1862891405,3642155.0789946625,0.5841264691223376,419.8841209929429,6290.003149351116,0.052196275553695916,2731189.4896744806,2861145.200492693,869767.0793758,126080.8612,3789.443886,0.5871583707682471,1.659874994478574,0.020825379822277813,0.020574478902808835,0.010743092157811107
ma8_a5_h30km,1268,2.762964888299137,0.38663512499999997,0.6625000000000001,aft_body,73488.88380306216,73488.88380306216,380037.26963961526,0.0,7206507.167936031,2180521.5717800553,3632177.9104348435,0.6003344620084988,420.7007862896934,6332.926060264398,0.052450447396257094,2731313.809997149,2861230.3277607504,870024.2394612925,126855.6718,3798.293109,0.5793109820026364,1.6673084142081143,0.004853821138785813,0.004701516700862829,0.00402122197960314
ma8_a5_h30km,1269,2.7939291516954654,0.38663512499999997,0.675,aft_body,72732.63637540139,72732.63637540139,377012.41071427497,0.0,7304602.059149435,2203894.66470628,3642212.031235638,0.6050978487264504,419.87947150875584,6289.75937488164,0.0521948306089469,2731188.781887119,2861144.7158414065,869765.6152977301,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1270,2.8248934150917933,0.38663512499999997,0.6875,aft_body,72068.39747228558,72068.39747228558,375631.37574366695,0.0,7439872.467652203,2244707.5288675074,3642212.031235638,0.6163033644436069,419.87947150875584,6289.75937488164,0.0521948306089469,2731188.781887119,2861144.7158414065,869765.6152977301,126400.4115,3791.445294,0.5701595162313658,1.6589344925628353,0.0039292041151876185,0.0038659500917934686,0.002340642994680897
ma8_a5_h30km,1271,2.855857678488122,0.38663512499999997,0.7000000000000001,aft_body,71422.03107513758,71422.03107513758,374280.14871299954,0.0,7575142.876154972,2285520.393028735,3642212.031235638,0.6275088801607636,419.87947150875584,6289.75937488164,0.0521948306089469,2731188.781887119,2861144.7158414065,869765.6152977301,126229.2142,3790.436219,0.5658122133436966,1.6593761275690362,0.0159803507587031,0.015782258511877867,0.008361237704392122
ma8_a5_h30km,1272,2.88682194188445,0.38663512499999997,0.7125,aft_body,70943.50509645819,70943.50509645819,374662.1534527228,0.0,7730829.409794257,2338918.6376715004,3632553.613152344,0.6438772518602356,420.66995620107156,6331.301880377714,0.052440838648669656,2731309.1167567456,2861227.1141048865,870014.5313614656,126229.2142,3790.436219,0.5620212844235403,1.670335949366812,0.015387826323003017,0.015182004884449984,0.008361237704392122
ma8_a5_h30km,1273,2.9177862052807786,0.38663512499999997,0.7250000000000001,aft_body,70329.26405378878,70329.26405378878,373361.2117733392,0.0,7866457.995931,2379952.2979815276,3632553.613152344,0.6551733439981346,420.66995620107156,6331.301880377714,0.052440838648669656,2731309.1167567456,2861227.1141048865,870014.5313614656,130077.2565,3766.698615,0.5406730272927365,1.6808623485735703,0.0032378445393005605,0.001974766719221588,0.008553059014393793
ma8_a5_h30km,1274,2.9487504686771064,0.38663512499999997,0.7375,aft_body,69679.46668356213,69679.46668356213,370905.8949954667,0.0,7970970.149466156,2406417.282602388,3640063.595777724,0.6610920988835748,420.05496225054566,6298.965111088261,0.05224938543731421,2731215.496706191,2861163.0085832155,869820.8756526655,130412.6067,3773.254916,0.5343000837630073,1.669371736422661,0.016543102434637087,0.01651040232289347,0.0034654698239912074
ma8_a5_h30km,1275,2.9797147320734347,0.38663512499999997,0.75,aft_body,69096.36466088901,69096.36466088901,369661.2162614412,0.0,8106071.338440158,2447204.0162058184,3640063.595777724,0.67229704971211,420.05496225054566,6298.965111088261,0.05224938543731421,2731215.496706191,2861163.0085832155,869820.8756526655,130412.6067,3773.254916,0.5298288747485714,1.669371736422661,0.01449120261500901,0.014453861073434826,0.0034654698239912074
ma8_a5_h30km,1276,3.010678995469763,0.38663512499999997,0.7625000000000001,aft_body,68660.53411267721,68660.53411267721,369725.9199084472,0.0,8250730.495990716,2495880.4314107546,3633019.055991408,0.6869989925581764,420.6317704929025,6329.29060683801,0.052428938855236355,2731303.303776104,2861223.133716559,870002.5070474456,130421.6514,3780.013713,0.5264504273304824,1.6744094300691788,0.0023386587424365085,0.002302957469762834,0.0013569230144307998
ma8_a5_h30km,1277,3.0416432588660913,0.38663512499999997,0.775,aft_body,68104.56922084489,68104.56922084489,368525.4857274514,0.0,8385988.37297417,2536796.5040568323,3633019.055991408,0.6982612711247039,420.6317704929025,6329.29060683801,0.052428938855236355,2731303.303776104,2861223.133716559,870002.5070474456,130159.1625,3786.807436,0.5232406840420849,1.6714054553361792,0.00778030147890693,0.007574445133908814,0.005926280467438094
ma8_a5_h30km,1278,3.0726075222624196,0.38663512499999997,0.7875000000000001,aft_body,67520.788175523,67520.788175523,366367.31108794844,0.0,8493150.519634623,2564587.479317101,3639344.1212989013,0.704683974320567,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,129859.8025,3793.791683,0.5199514158780812,1.6611487796956828,0.015591405478921088,0.015284906737580428,0.010254294943853715
ma8_a5_h30km,1279,3.103571785658748,0.38663512499999997,0.8,aft_body,66991.20518981415,66991.20518981415,365215.1898028427,0.0,8627962.432644695,2605295.2170840395,3639344.1212989013,0.7158694342304173,420.11377528722136,6302.052424635081,0.052267676303952286,2731224.4497690015,2861169.13911571,869839.3953150043,129859.8025,3793.791683,0.5158733025934962,1.6611487796956828,0.015978290774166678,0.015679356658747867,0.010254294943853715
ma8_a5_h30km,1280,3.134536049055076,0.38663512499999997,0.8125,aft_body,66634.69578377715,66634.69578377715,365208.76900891337,0.0,8754935.146984372,2647789.4934022217,3633833.45437308,0.7286491047672482,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,134095.0346,3781.537675,0.4969214257824364,1.672804623045947,0.01025456065132796,0.009881698055075994,0.009133611735459457
ma8_a5_h30km,1281,3.165500312451404,0.38663512499999997,0.8250000000000001,aft_body,66127.9607050734,66127.9607050734,364095.30690866325,0.0,8889626.456937978,2688524.7163776397,3633833.45437308,0.7398590909944364,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,133612.2311,3789.410973,0.4949244553485598,1.6693290197432544,0.006420264443110079,0.006204585451404121,0.0055004190705879585
ma8_a5_h30km,1282,3.196464575847733,0.38663512499999997,0.8375,aft_body,65632.61320078452,65632.61320078452,363001.9078580829,0.0,9024317.766891588,2729259.93935306,3633833.45437308,0.7510690772216253,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,133163.6338,3802.43956,0.4928718999915464,1.66360927113919,0.004446971908728632,0.0044038628477327535,0.002058994294365679
ma8_a5_h30km,1283,3.2274288392440607,0.38663512499999997,0.8500000000000001,aft_body,65148.2330516084,65148.2330516084,361927.9188866943,0.0,9159009.07684519,2769995.162328478,3633833.45437308,0.7622790634488135,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,133459.7608,3811.853031,0.488148882188079,1.6595009444272621,0.004406142673271112,0.00439137124406086,0.0012016278498403477
ma8_a5_h30km,1284,3.2583931026403894,0.38663512499999997,0.8625,aft_body,64674.421432096606,64674.421432096606,360872.71748513926,0.0,9293700.386798799,2810730.385303898,3633833.45437308,0.7734890496760022,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,133292.0979,3809.617025,0.48520821902448735,1.6604749672868815,0.006215254776666101,0.006081173640389181,0.004280081897329868
ma8_a5_h30km,1285,3.2893573660367172,0.38663512499999997,0.875,aft_body,64210.79953033873,64210.79953033873,359835.7097668736,0.0,9428391.696752401,2851465.6082793153,3633833.45437308,0.7846990359031902,420.56497833939295,6325.773704962422,0.052408128345036505,2731293.136058547,2861216.1714597098,869981.4748375856,132463.1532,3808.229862,0.48474460994741536,1.6610798019529898,0.009635518510541174,0.009391646036717383,0.007180375793316651
ma8_a5_h30km,1286,3.320321629433046,0.38663512499999997,0.8875000000000001,aft_body,63733.46900851853,63733.46900851853,358788.14850044815,0.0,9571379.378260618,2894858.408914502,3633653.566620657,0.7966798033547144,420.57972921445054,6326.55028355773,0.052412723866115306,2731295.3815727797,2861217.709056201,869986.1197469579,131676.6965,3797.673755,0.48401479306946715,1.6659014680311133,0.011050131011416007,0.010396134566954096,0.012483669971090627
ma8_a5_h30km,1287,3.351285892829374,0.38663512499999997,0.9,aft_body,63289.31902397882,63289.31902397882,357785.70544920914,0.0,9706179.886678008,2935627.4964612015,3633655.062147149,0.8078993317341799,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,137700.918,3792.21167,0.45961435801015366,1.6682992346680943,0.003973969121722897,0.0027967781706261796,0.009410669148906314
ma8_a5_h30km,1288,3.3822501562257026,0.38663512499999997,0.9125000000000001,aft_body,62854.33573185448,62854.33573185448,356800.05491590494,0.0,9840987.940659648,2976400.100578719,3633655.062147149,0.8191201557860437,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,137639.2513,3794.643627,0.4566599653674117,1.6672300349221743,0.0066319184091991855,0.006262794225702528,0.007272283970117199
ma8_a5_h30km,1289,3.4132144196220304,0.38663512499999997,0.925,aft_body,62428.19972872682,62428.19972872682,355830.4752104577,0.0,9975795.994641285,3017172.7046962352,3633655.062147149,0.8303409798379072,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,137483.8835,3798.608461,0.45407649347297363,1.6654898475888,0.0030166017738476954,0.0028431953779697317,0.0033601030154059575
ma8_a5_h30km,1290,3.4441786830183583,0.38663512499999997,0.9375,aft_body,62010.61511078735,62010.61511078735,354876.4923758012,0.0,10110604.048622923,3057945.308813751,3633655.062147149,0.8415618038897706,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,137298.0605,3800.973275,0.45164960732119996,1.6644536462204975,0.0073622327520902284,0.007362167981641576,0.00010294043810010756
ma8_a5_h30km,1291,3.475142946414687,0.38663512499999997,0.9500000000000001,aft_body,61601.29964680831,61601.29964680831,353937.6525175489,0.0,10245412.102604562,3098717.912931268,3633655.062147149,0.8527826279416343,420.57960657487445,6326.543826760416,0.05241268565770688,2731295.3629034525,2861217.6962725413,869986.0811289293,137190.1253,3802.500218,0.4490213819114305,1.6637852633938799,0.00745836751853843,0.007441316414686927,0.0016801324620397962
ma8_a5_h30km,1292,3.506107209811015,0.38663512499999997,0.9625,aft_body,61322.25701905757,61322.25701905757,353816.54551087716,0.0,10367251.69245908,3138996.892529071,3629824.1865769825,0.864779320204273,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,136917.2742,3806.811389,0.4478781613011221,1.666254182073376,0.004703803467520968,0.0043635761889850855,0.005854694131857574
ma8_a5_h30km,1293,3.5370714732073436,0.38663512499999997,0.9750000000000001,aft_body,60927.89757796887,60927.89757796887,352904.63506707,0.0,10501891.32482868,3179763.08593854,3629824.1865769825,0.8760102204666662,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,136446.1195,3809.255711,0.4465344840969909,1.6651849806167576,0.003430693640068505,0.002385479207343444,0.00821864263146671
ma8_a5_h30km,1294,3.5680357366036715,0.38663512499999997,0.9875,aft_body,60541.04987267525,60541.04987267525,352006.6472532019,0.0,10636530.957198275,3220529.2793480074,3629824.1865769825,0.8872411207290591,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,131763.597,3694.126493,0.4594671916301378,1.717081266520076,0.004271701366123619,0.0026369096036713557,0.011202251908239091
ma8_a5_h30km,1295,3.599,0.38663512499999997,1.0,aft_body,60161.4784200794,60161.4784200794,351122.1972598288,0.0,10771170.589567875,3261295.4727574764,3629824.1865769825,0.8984720209914524,420.8940709510602,6343.115397285807,0.05251071208335536,2731343.2335707513,2861250.4752988475,870085.1029511937,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1339,2.4900120702679067,0.41241079999999997,0.5375,aft_body,80881.21287355316,80881.21287355316,376145.21557999484,0.0,5435739.771012688,1586335.5476999406,3761189.084960784,0.4217643707525756,410.4595899585019,5809.5729415934575,0.0493164611714536,2729754.800648438,2860162.8095635558,866799.3847569787,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1340,2.519984717017423,0.41241079999999997,0.55,aft_body,80013.99617621923,80013.99617621923,370032.63237635297,0.0,5431399.927081789,1570868.239971423,3794028.7741903276,0.4140369863975682,407.95863249859127,5686.620288217835,0.04856866945437872,2729374.081840338,2859902.1156453337,866011.857189978,109221.3255,3581.680693,0.732585837151548,1.5876960498828685,0.0040609264306770915,0.003975280982576823,0.002765390438446924
ma8_a5_h30km,1341,2.5499573637669393,0.41241079999999997,0.5625,aft_body,80634.0960670431,80634.0960670431,392109.7149191979,0.0,5921224.059724682,1783877.0511203932,3647403.4649935574,0.48908136109465045,419.45623335395095,6267.597067892351,0.052063399165894766,2731124.35267214,2861100.598492477,869632.3416536726,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1342,2.5799300105164553,0.41241079999999997,0.5750000000000001,aft_body,79752.82265479237,79752.82265479237,390389.86915198533,0.0,6052806.816607454,1823518.7633675134,3647403.4649935574,0.4999498357856428,419.45623335395095,6267.597067892351,0.052063399165894766,2731124.35267214,2861100.598492477,869632.3416536726,118047.9661,3731.457117,0.6755967535030014,1.6796647720639881,0.010132276382843553,0.009738507483544545,0.00932410060677652
ma8_a5_h30km,1343,2.6099026572659714,0.41241079999999997,0.5875,aft_body,78899.82676473053,78899.82676473053,388714.3142894654,0.0,6184389.573490226,1863160.4756146332,3647403.4649935574,0.510818310476635,419.45623335395095,6267.597067892351,0.052063399165894766,2731124.35267214,2861100.598492477,869632.3416536726,118047.9661,3731.457117,0.668370912023113,1.6796647720639881,0.020426573097952726,0.020234139265971507,0.00932410060677652
ma8_a5_h30km,1344,2.6398753040154874,0.41241079999999997,0.6000000000000001,aft_body,78204.95839757133,78204.95839757133,388185.22320787946,0.0,6320303.9631076325,1907184.0155938845,3641723.4458756098,0.5237036924794064,419.9193632966142,6291.851138043929,0.052207228770910524,2731194.8545829454,2861148.874067466,869778.1768399151,120240.9676,3788.572657,0.6504019383620739,1.660744482864468,0.012179370448298461,0.012176285984512702,0.0009136261102841714
ma8_a5_h30km,1345,2.6698479507650035,0.41241079999999997,0.6125,aft_body,77358.71927392401,77358.71927392401,385682.00149574183,0.0,6433953.299207805,1938430.7242279754,3647249.7872144864,0.5314773698865338,419.46874562305106,6268.251454993351,0.05206728184651146,2731126.2574051293,2861101.9027419537,869636.281647455,120240.9676,3788.572657,0.6433640781340819,1.6545153076084587,0.01779847130004136,0.01779636076500335,0.0009136261102841714
ma8_a5_h30km,1346,2.699820597514519,0.41241079999999997,0.625,aft_body,76581.22497549742,76581.22497549742,384126.78145836707,0.0,6565258.468579391,1977990.5349265048,3647249.7872144864,0.5423238468229935,419.46874562305106,6268.251454993351,0.05206728184651146,2731126.2574051293,2861101.9027419537,869636.281647455,121439.2109,3827.984289,0.6306136577135599,1.6374809773921073,0.011648536484370246,0.011453689485481089,0.007072167197216539
ma8_a5_h30km,1347,2.7297932442640356,0.41241079999999997,0.6375000000000001,aft_body,75958.53947507133,75958.53947507133,383623.420878575,0.0,6697637.564197488,2020801.9197442043,3642148.6384671577,0.5548378499441701,419.88464679539476,6290.030717826113,0.052196438961610525,2731189.5697169784,2861145.2553011035,869767.2449459592,121439.2109,3827.984289,0.6254861087463747,1.6431704633430675,0.01864009596394435,0.018518957264035407,0.007072167197216539
ma8_a5_h30km,1348,2.759765891013551,0.41241079999999997,0.65,aft_body,75224.62333142968,75224.62333142968,382136.46362916223,0.0,6828963.790946454,2060425.4867980105,3642148.6384671577,0.5657170234724866,419.88464679539476,6290.030717826113,0.052196438961610525,2731189.5697169784,2861145.2553011035,869767.2449459592,124023.3368,3821.44944,0.6065360380743254,1.6459803581297971,0.008150436867331542,0.007807382986448896,0.007799139575951464
ma8_a5_h30km,1349,2.7897385377630677,0.41241079999999997,0.6625000000000001,aft_body,74473.96295193238,74473.96295193238,379883.04842481413,0.0,6942714.222904279,2091791.2289969942,3647114.6721498086,0.5735468766502969,419.479747367909,6268.826882547837,0.0520706959400788,2731127.9321921878,2861103.049537938,869639.7459916109,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,1350,2.8197111845125833,0.41241079999999997,0.675,aft_body,73905.89212103245,73905.89212103245,379435.76682884555,0.0,7074604.4606049685,2134511.2989129554,3642195.6606528717,0.5860506951815816,419.8808079611153,6289.829444966517,0.05219524594284494,2731188.985334223,2861144.8551500556,869766.0361337869,123583.6683,3823.69612,0.5980231298979207,1.6449605950816293,0.0012475513619197587,0.0012080424874167939,0.0010382557446864116
