case,idx,x_m,span_m,x_over_c,y_over_b,phi_rad,cp_low,cp_fluent,p_e_low,p_wall_fluent,p_e_over_p_wall,q_low,q_fluent,q_ratio,q_lam_low,rho_e,ma_e
ma6_a5_h30km,3105,3.40530987840868,0.97947565,0.3375,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05595365709888078,4176.663418871034,2823.431653,1.4792861780214073,110502.36998114368,107526.17,1.0276788430308983,110502.36998114368,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3106,3.4089644090047426,0.97947565,0.35000000000000003,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05595365709888078,4176.663418871034,2823.431653,1.4792861780214073,108511.17319512994,107526.17,1.009160590348656,108511.17319512994,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3107,3.4126189396008053,0.97947565,0.36250000000000004,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05595365709888078,4176.663418871034,2823.431653,1.4792861780214073,106623.87838746089,107526.17,0.9916086324609246,106623.87838746089,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3108,3.4162734701968676,0.97947565,0.375,0.9500000000000001,0.3239279312247761,0.10186716206770152,-0.008700895079154109,4176.663418871034,914.6595011,4.566358753009223,104831.75279610949,15433.88044,6.79231339154455,104831.75279610949,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3109,3.4199280007929302,0.97947565,0.3875,0.9500000000000001,0.3239279312247761,0.10186716206770152,-0.008700895079154109,4176.663418871034,914.6595011,4.566358753009223,103127.05784130769,15433.88044,6.681861910374348,103127.05784130769,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3110,3.423582531388993,0.97947565,0.4,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05444684268941127,4176.663418871034,2778.946535,1.502966453750444,101502.90818326632,103787.5293,0.9779875180366812,101502.90818326632,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3111,3.4272370619850556,0.97947565,0.41250000000000003,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05444684268941127,4176.663418871034,2778.946535,1.502966453750444,99953.15445613232,103787.5293,0.9630555340344953,99953.15445613232,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3112,3.4308915925811183,0.97947565,0.42500000000000004,0.9500000000000001,0.3239279312247761,0.10186716206770152,0.05444684268941127,4176.663418871034,2778.946535,1.502966453750444,98472.28511693593,103787.5293,0.9487872558590326,98472.28511693593,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3113,3.434546123177181,0.97947565,0.4375,0.9500000000000001,0.3257682980493113,0.10250934454823515,-0.006776161529540496,4195.612099380564,971.4826895,4.318771857417192,105324.31414326503,11723.63962,8.98392628545034,105324.31414326503,0.04228645507884483,4.677594069144392
ma6_a5_h30km,3114,3.4382006537732437,0.97947565,0.45,0.9500000000000001,0.3255651259135825,0.1024384428564105,-0.006776161529540496,4193.520025014328,971.4826895,4.316618371422178,103804.00848120998,11723.63962,8.854247643720218,103804.00848120998,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3115,3.4418551843693064,0.97947565,0.4625,0.9500000000000001,0.3255651259135825,0.1024384428564105,0.054453451281788856,4193.520025014328,2779.141638,1.508926341743482,102391.6432352859,103898.5517,0.9854963477348059,102391.6432352859,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3116,3.445509714965369,0.97947565,0.47500000000000003,0.9500000000000001,0.3255651259135825,0.1024384428564105,0.054453451281788856,4193.520025014328,2779.141638,1.508926341743482,101035.40264934975,103898.5517,0.9724428396372897,101035.40264934975,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3117,3.4491642455614318,0.97947565,0.48750000000000004,0.9500000000000001,0.3255651259135825,0.1024384428564105,0.054453451281788856,4193.520025014328,2779.141638,1.508926341743482,99731.66541398266,103898.5517,0.9598946643833021,99731.66541398266,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3118,3.4528187761574944,0.97947565,0.5,0.9500000000000001,0.3255651259135825,0.1024384428564105,-0.005765900800167,4193.520025014328,1001.308239,4.188041066357718,98477.12911681792,12324.81942,7.990147827806301,98477.12911681792,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3119,3.4564733067535567,0.97947565,0.5125000000000001,0.9500000000000001,0.3255651259135825,0.1024384428564105,-0.005765900800167,4193.520025014328,1001.308239,4.188041066357718,97268.77502176414,12324.81942,7.892105491129715,97268.77502176414,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3120,3.4601278373496194,0.97947565,0.525,0.9500000000000001,0.3255651259135825,0.1024384428564105,0.05303562899027946,4193.520025014328,2737.283801,1.532000453691476,96103.83748886478,99674.52287,0.9641765490486243,96103.83748886478,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3121,3.463782367945682,0.97947565,0.5375,0.9500000000000001,0.3255651259135825,0.1024384428564105,0.05303562899027946,4193.520025014328,2737.283801,1.532000453691476,94979.77732906875,99674.52287,0.9528992423966318,94979.77732906875,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3122,3.4674368985417447,0.97947565,0.55,0.9500000000000001,0.3255651259135825,0.1024384428564105,-0.005752598087789225,4193.520025014328,1001.70097,4.186399085761421,93894.25850919374,12387.71886,7.57962459193183,93894.25850919374,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3123,3.4710914291378074,0.97947565,0.5625,0.9500000000000001,0.3255651259135825,0.1024384428564105,-0.005752598087789225,4193.520025014328,1001.70097,4.186399085761421,92845.12772038022,12387.71886,7.494933390858389,92845.12772038022,0.04227139296331537,4.678003526692845
ma6_a5_h30km,3124,3.47474595973387,0.97947565,0.5750000000000001,0.9500000000000001,0.32123215200978184,0.1009267280940398,0.051851496718101714,4148.914323485534,2702.325107,1.5353127988702557,90466.25379562174,95980.32397,0.9425499941414893,90466.25379562174,0.04194973624419399,4.686788056055904
ma6_a5_h30km,3125,3.478400490329933,0.97947565,0.5875,0.9500000000000001,0.31473372650572967,0.09866098924174238,0.051851496718101714,4082.0598655524263,2702.325107,1.5105731930545343,87301.66568972186,95980.32397,0.9095787769690091,87301.66568972186,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3126,3.4820550209259955,0.97947565,0.6000000000000001,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.00515383596872224,4082.0598655524263,1019.378,4.004461412304784,86387.48693066483,16111.39518,5.3618874073613805,86387.48693066483,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3127,3.485709551522058,0.97947565,0.6125,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.00515383596872224,4082.0598655524263,1019.378,4.004461412304784,85501.43800120219,16111.39518,5.30689223657924,85501.43800120219,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3128,3.489364082118121,0.97947565,0.625,0.9500000000000001,0.31473372650572967,0.09866098924174238,0.051832660351605137,4082.0598655524263,2701.769008,1.5108841109159787,84642.10525659169,96069.83592,0.8810476716862045,84642.10525659169,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3129,3.4930186127141836,0.97947565,0.6375000000000001,0.9500000000000001,0.31473372650572967,0.09866098924174238,0.051832660351605137,4082.0598655524263,2701.769008,1.5108841109159787,83808.17255218726,96069.83592,0.8723671873654144,83808.17255218726,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3130,3.496673143310246,0.97947565,0.65,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.0051419994877107125,4082.0598655524263,1019.727444,4.003089148547449,82998.41276441072,16181.05619,5.129356933801657,82998.41276441072,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3131,3.5003276739063085,0.97947565,0.6625000000000001,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.0051419994877107125,4082.0598655524263,1019.727444,4.003089148547449,82211.68019588303,16181.05619,5.080736339491263,82211.68019588303,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3132,3.503982204502371,0.97947565,0.675,0.9500000000000001,0.31473372650572967,0.09866098924174238,0.050776944129623726,4082.0598655524263,2670.601493,1.5285170311826926,81446.90375778313,91682.17083,0.8883614231692285,81446.90375778313,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3133,3.507636735098434,0.97947565,0.6875,0.9500000000000001,0.31473372650572967,0.09866098924174238,0.050776944129623726,4082.0598655524263,2670.601493,1.5285170311826926,80703.08083714792,91682.17083,0.8802483635208653,80703.08083714792,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3134,3.5112912656944966,0.97947565,0.7000000000000001,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.004364675812802834,4082.0598655524263,1042.67608,3.9149837076462197,79979.27176924808,19180.48565,4.169825166509696,79979.27176924808,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3135,3.5149457962905593,0.97947565,0.7125,0.9500000000000001,0.31473372650572967,0.09866098924174238,-0.004364675812802834,4082.0598655524263,1042.67608,3.9149837076462197,79274.59484572812,19180.48565,4.133085902636053,79274.59484572812,0.041465783857307634,4.700152505478285
ma6_a5_h30km,3136,3.518600326886622,0.97947565,0.7250000000000001,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05075476551299732,3867.2988904595036,2669.946722,1.4484554536588627,71566.43853236246,91740.57263,0.7800958341626875,71566.43853236246,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3137,3.5222548574826846,0.97947565,0.7375,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05075476551299732,3867.2988904595036,2669.946722,1.4484554536588627,70957.35138321863,91740.57263,0.7734565999429454,70957.35138321863,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3138,3.5259093880787473,0.97947565,0.75,0.9500000000000001,0.29381593466478245,0.09138260721204768,-0.004346919634775525,3867.2988904595036,1043.200289,3.707148983026694,70363.55557672972,19273.87683,3.6507214504560945,70363.55557672972,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3139,3.52956391867481,0.97947565,0.7625000000000001,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05076977539059464,3867.2988904595036,2670.389853,1.4482150934309679,69784.42181414113,91728.30924,0.760773008816238,69784.42181414113,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3140,3.5332184492708727,0.97947565,0.775,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05076977539059464,3867.2988904595036,2670.389853,1.4482150934309679,69219.35646725919,91728.30924,0.754612802097465,69219.35646725919,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3141,3.5368729798669354,0.97947565,0.7875000000000001,0.9500000000000001,0.29381593466478245,0.09138260721204768,-0.004326069761745,3867.2988904595036,1043.815832,3.70496286021029,68667.79902024877,19357.94242,3.54726744869865,68667.79902024877,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3142,3.5405275104629976,0.97947565,0.8,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05020874694083491,3867.2988904595036,2653.82682,1.4572536765829744,68129.21973215368,84296.90208,0.8082054980798374,68129.21973215368,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3143,3.5441820410590603,0.97947565,0.8125,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05020874694083491,3867.2988904595036,2653.82682,1.4572536765829744,67603.11749798033,84296.90208,0.8019644355829729,67603.11749798033,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3144,3.547836571655123,0.97947565,0.8250000000000001,0.9500000000000001,0.29381593466478245,0.09138260721204768,-0.004612532051713484,3867.2988904595036,1035.358713,3.735226102703888,67089.01788871492,19574.04917,3.4274470910974486,67089.01788871492,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3145,3.5514911022511857,0.97947565,0.8375,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05037684608043206,3867.2988904595036,2658.789548,1.4545336592618137,66586.47135284665,84601.54289,0.7870597754868753,66586.47135284665,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3146,3.5551456328472484,0.97947565,0.8500000000000001,0.9500000000000001,0.29381593466478245,0.09138260721204768,0.05037684608043206,3867.2988904595036,2658.789548,1.4545336592618137,66095.05156390222,84601.54289,0.7812511368715799,66095.05156390222,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3147,3.558800163443311,0.97947565,0.8625,0.9500000000000001,0.29381593466478245,0.09138260721204768,-0.0042869820800868355,3867.2988904595036,1044.969803,3.7008714312670943,65614.35390018509,19325.37779,3.3952430122291073,65614.35390018509,0.03989554744467796,4.744788074553668
ma6_a5_h30km,3148,3.5624546940393738,0.97947565,0.875,0.9500000000000001,0.28009701964162376,0.08662448626630709,0.04938442961406907,3726.9024823363416,2629.490808,1.417347598629195,60699.57587665325,78622.27491,0.772040442052038,60699.57587665325,0.038855563161019915,4.775483271837186
ma6_a5_h30km,3149,3.5661092246354364,0.97947565,0.8875000000000001,0.9500000000000001,0.28050270514320086,0.08676498423099266,-0.0038916333035657713,3731.048112473828,1056.641537,3.531044334171228,60394.05671793539,18942.63554,3.1882605031599205,60394.05671793539,0.038886430465830985,4.774558604634181
ma6_a5_h30km,3150,3.569763755231499,0.97947565,0.9,0.9500000000000001,0.2804509084012919,0.08674704512090128,-0.0038916333035657713,3730.5187886818367,1056.641537,3.530543384915065,59959.412776775156,18942.63554,3.1653152302995298,59959.412776775156,0.03888248980178221,4.774676604699746
ma6_a5_h30km,3151,3.573418285827562,0.97947565,0.9125000000000001,0.9500000000000001,0.2804510427758938,0.0867470916594711,-0.0038916333035657713,3730.5201618810715,1056.641537,3.530544684503607,59547.350180202724,18942.63554,3.1435620483992444,59547.350180202724,0.038882500025063944,4.774676298553779
ma6_a5_h30km,3152,3.577072816423624,0.97947565,0.925,0.9500000000000001,0.28045089125587086,0.08674703918284939,-0.0038916333035657713,3730.518613469569,1056.641537,3.530543219095095,59143.59993939744,18942.63554,3.12224768377703,59143.59993939744,0.038882488497350605,4.774676643762207
ma6_a5_h30km,3153,3.580727347019687,0.97947565,0.9375,0.9500000000000001,0.28045089125587086,0.08674703918284939,-0.0038916333035657713,3730.518613469569,1056.641537,3.530543219095095,58747.98613519397,18942.63554,3.1013628494904766,58747.98613519397,0.038882488497350605,4.774676643762207
ma6_a5_h30km,3154,3.5843818776157494,0.97947565,0.9500000000000001,0.9500000000000001,0.2799146079349715,0.08656131735016619,-0.0038916333035657713,3725.038576598688,1056.641537,3.525356940987536,58264.22669136569,18942.63554,3.0758247218731896,58264.22669136569,0.038841681797664646,4.775899381635339
ma6_a5_h30km,3155,3.588036408211812,0.97947565,0.9625,0.9500000000000001,0.2799146079349715,0.08656131735016619,nan,3725.038576598688,nan,nan,57884.65114140166,nan,nan,57884.65114140166,0.038841681797664646,4.775899381635339
ma6_a5_h30km,3156,3.591690938807875,0.97947565,0.9750000000000001,0.9500000000000001,0.2799146079349715,0.08656131735016619,nan,3725.038576598688,nan,nan,57512.39871982752,nan,nan,57512.39871982752,0.038841681797664646,4.775899381635339
ma6_a5_h30km,3157,3.5953454694039375,0.97947565,0.9875,0.9500000000000001,0.2799146079349715,0.08656131735016619,nan,3725.038576598688,nan,nan,57147.236940821,nan,nan,57147.236940821,0.038841681797664646,4.775899381635339
ma6_a5_h30km,3158,3.599,0.97947565,1.0,0.9500000000000001,0.2799146079349715,0.08656131735016619,nan,3725.038576598688,nan,nan,56788.94352200699,nan,nan,56788.94352200699,0.038841681797664646,4.775899381635339
ma6_a5_h30km,3159,3.452818776157494,1.005251325,0.0,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.007903778867843037,4176.663418871034,1404.873077,2.9729827464485137,138233.25816640668,71249.75775,1.94012250050642,387302.4185107413,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3160,3.454646041455525,1.005251325,0.0125,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.007903778867843037,4176.663418871034,1404.873077,2.9729827464485137,387302.4185107413,71249.75775,5.435841899557073,387302.4185107413,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3161,3.4564733067535567,1.005251325,0.025,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.007903778867843037,4176.663418871034,1404.873077,2.9729827464485137,387302.4185107413,71249.75775,5.435841899557073,387302.4185107413,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3162,3.458300572051588,1.005251325,0.037500000000000006,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05725211558377051,4176.663418871034,2861.765557,1.4594708531084029,387302.4185107413,116200.2728,3.333059460001038,387302.4185107413,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3163,3.4601278373496194,1.005251325,0.05,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05725211558377051,4176.663418871034,2861.765557,1.4594708531084029,370210.82276485953,116200.2728,3.1859720622347756,370210.82276485953,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3164,3.4619551026476505,1.005251325,0.0625,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05725211558377051,4176.663418871034,2861.765557,1.4594708531084029,331126.626283344,116200.2728,2.849620042228885,331126.626283344,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3165,3.463782367945682,1.005251325,0.07500000000000001,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05725211558377051,4176.663418871034,2861.765557,1.4594708531084029,302275.8710099466,116200.2728,2.6013352957459372,302275.8710099466,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3166,3.465609633243713,1.005251325,0.08750000000000001,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05725211558377051,4176.663418871034,2861.765557,1.4594708531084029,279853.0770572657,116200.2728,2.4083685030493807,279853.0770572657,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3167,3.4674368985417447,1.005251325,0.1,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.001722587767989652,4176.663418871034,1222.388085,3.4168063891681615,261778.58324568128,63831.11533,4.101112473004963,261778.58324568128,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3168,3.469264163839776,1.005251325,0.1125,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.001722587767989652,4176.663418871034,1222.388085,3.4168063891681615,246807.21517657256,63831.11533,3.8665659200940765,246807.21517657256,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3169,3.4710914291378074,1.005251325,0.125,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.001722587767989652,4176.663418871034,1222.388085,3.4168063891681615,234141.882876372,63831.11533,3.6681465092045413,234141.882876372,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3170,3.4729186944358386,1.005251325,0.1375,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.001722587767989652,4176.663418871034,1222.388085,3.4168063891681615,223245.5258981449,63831.11533,3.4974404683983593,223245.5258981449,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3171,3.47474595973387,1.005251325,0.15000000000000002,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058326526789160664,4176.663418871034,2893.484997,1.4434716002334378,213741.31818020227,116198.0681,1.839456728284472,213741.31818020227,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3172,3.4765732250319012,1.005251325,0.1625,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058326526789160664,4176.663418871034,2893.484997,1.4434716002334378,205356.01603236987,116198.0681,1.7672928594272375,205356.01603236987,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3173,3.4784004903299324,1.005251325,0.17500000000000002,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058326526789160664,4176.663418871034,2893.484997,1.4434716002334378,197886.00852311315,116198.0681,1.7030060117076349,197886.00852311315,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3174,3.480227755627964,1.005251325,0.1875,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058326526789160664,4176.663418871034,2893.484997,1.4434716002334378,191176.0468205382,116198.0681,1.6452601144453811,191176.0468205382,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3175,3.482055020925995,1.005251325,0.2,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.003980299264900898,4176.663418871034,1054.023885,3.962588968153254,185105.41138242907,57079.49501,3.2429405927645236,185105.41138242907,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3176,3.4838822862240266,1.005251325,0.21250000000000002,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.003980299264900898,4176.663418871034,1054.023885,3.962588968153254,179578.62658897912,57079.49501,3.146114494487346,179578.62658897912,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3177,3.4857095515220577,1.005251325,0.225,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.003980299264900898,4176.663418871034,1054.023885,3.962588968153254,174519.05549712127,57079.49501,3.057473712171885,174519.05549712127,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3178,3.4875368168200893,1.005251325,0.23750000000000002,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.003980299264900898,4176.663418871034,1054.023885,3.962588968153254,169864.37518284796,57079.49501,2.9759263839508163,169864.37518284796,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3179,3.4893640821181204,1.005251325,0.25,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05862306010064845,4176.663418871034,2902.239439,1.4391174493549546,165563.3131416695,115351.2666,1.4352968807511082,165563.3131416695,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3180,3.491191347416152,1.005251325,0.2625,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05862306010064845,4176.663418871034,2902.239439,1.4391174493549546,161573.24937255555,115351.2666,1.4007063306278038,161573.24937255555,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3181,3.493018612714183,1.005251325,0.275,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05862306010064845,4176.663418871034,2902.239439,1.4391174493549546,157858.42523213488,115351.2666,1.3685018802570728,157858.42523213488,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3182,3.4948458780122147,1.005251325,0.28750000000000003,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05862306010064845,4176.663418871034,2902.239439,1.4391174493549546,154388.585572803,115351.2666,1.338421242552728,154388.585572803,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3183,3.496673143310246,1.005251325,0.30000000000000004,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.009737554476606567,4176.663418871034,884.0545936,4.724440604808181,151137.93550497293,50323.34259,3.0033365775469436,151137.93550497293,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3184,3.4985004086082774,1.005251325,0.3125,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.009737554476606567,4176.663418871034,884.0545936,4.724440604808181,148084.32910594228,50323.34259,2.942656856330701,148084.32910594228,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3185,3.5003276739063085,1.005251325,0.325,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.009737554476606567,4176.663418871034,884.0545936,4.724440604808181,145208.6314939418,50323.34259,2.885512448507284,145208.6314939418,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3186,3.50215493920434,1.005251325,0.3375,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.009737554476606567,4176.663418871034,884.0545936,4.724440604808181,142494.2121201348,50323.34259,2.8315728802253792,142494.2121201348,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3187,3.503982204502371,1.005251325,0.35000000000000003,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058233133131826445,4176.663418871034,2890.727771,1.4448484083391173,139926.53852863132,113568.2181,1.23209240111016,139926.53852863132,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3188,3.5058094698004023,1.005251325,0.36250000000000004,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058233133131826445,4176.663418871034,2890.727771,1.4448484083391173,137492.84786024946,113568.2181,1.2106630724731733,137492.84786024946,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3189,3.507636735098434,1.005251325,0.375,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.058233133131826445,4176.663418871034,2890.727771,1.4448484083391173,135181.8791072392,113568.2181,1.190314344706965,135181.8791072392,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3190,3.509464000396465,1.005251325,0.3875,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012501403467577004,4176.663418871034,802.458514,5.204834076781985,132983.65327252584,42625.9106,3.1197844550569163,132983.65327252584,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3191,3.5112912656944966,1.005251325,0.4,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012501403467577004,4176.663418871034,802.458514,5.204834076781985,130889.29162284038,42625.9106,3.07065092054222,130889.29162284038,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3192,3.5131185309925277,1.005251325,0.41250000000000003,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012501403467577004,4176.663418871034,802.458514,5.204834076781985,128890.86447267309,42625.9106,3.0237680006928245,128890.86447267309,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3193,3.5149457962905593,1.005251325,0.42500000000000004,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012501403467577004,4176.663418871034,802.458514,5.204834076781985,126981.26461723378,42625.9106,2.9789689611283934,126981.26461723378,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3194,3.5167730615885904,1.005251325,0.4375,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05825081993933055,4176.663418871034,2891.249932,1.4445874680857698,125154.1008025053,113648.8947,1.1012346502170187,125154.1008025053,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3195,3.518600326886622,1.005251325,0.45,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05825081993933055,4176.663418871034,2891.249932,1.4445874680857698,123403.60758828527,113648.8947,1.085832008432945,123403.60758828527,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3196,3.520427592184653,1.005251325,0.4625,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05825081993933055,4176.663418871034,2891.249932,1.4445874680857698,121724.56870405098,113648.8947,1.0710580954207114,121724.56870405098,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3197,3.5222548574826846,1.005251325,0.47500000000000003,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.05825081993933055,4176.663418871034,2891.249932,1.4445874680857698,120112.2515738075,113648.8947,1.0568712691035744,120112.2515738075,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3198,3.5240821227807158,1.005251325,0.48750000000000004,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012434625657512986,4176.663418871034,804.4299703,5.192078332578049,118562.35113599751,42813.1539,2.769297291503617,118562.35113599751,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3199,3.5259093880787473,1.005251325,0.5,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012434625657512986,4176.663418871034,804.4299703,5.192078332578049,117070.94143818581,42813.1539,2.734461976607283,117070.94143818581,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3200,3.5277366533767784,1.005251325,0.5125000000000001,0.9750000000000001,0.3239279312247761,0.10186716206770152,-0.012434625657512986,4176.663418871034,804.4299703,5.192078332578049,115634.43376612714,42813.1539,2.7009090252079546,115634.43376612714,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3201,3.5295639186748096,1.005251325,0.525,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.057334243034570104,4176.663418871034,2864.190175,1.458235369748461,114249.5402896793,111276.3396,1.0267190734379557,114249.5402896793,0.04214995354172714,4.681310973676283
ma6_a5_h30km,3202,3.531391183972841,1.005251325,0.5375,0.9750000000000001,0.3239279312247761,0.10186716206770152,0.057334243034570104,4176.663418871034,2864.190175,1.458235369748461,112913.24238659564,111276.3396,1.0147102501077923,112913.24238659564,0.04214995354172714,4.681310973676283
