case,idx,x_m,span_m,x_over_c,y_over_b,phi_rad,in_cap_mask,mask_w,cp_low,cp_fluent,p_e_low,p_wall_fluent,p_e_over_p_wall,q_low,q_fluent,q_ratio,q_lam_low,rho_e,ma_e,w_tr
ma6_a5_h30km,2013,3.3565631506748,0.6186162000000001,0.8625,0.6000000000000001,0.30470237705033126,False,True,0.09516746051094657,0.05940311608671576,3978.977390123156,2925.26874,1.3602091786353812,27140.687039245626,66179.14564,0.4101093596294669,27140.687039245626,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2014,3.3786028642498183,0.6186162000000001,0.875,0.6000000000000001,0.3052749312170413,False,True,0.095366714818816,0.05932272499908054,3984.8567255681655,2922.895384,1.3633251286999075,27039.456098842813,66120.11622,0.40894447325039524,27039.456098842813,0.040758077889883525,4.7200237356081685,0.0
ma6_a5_h30km,2015,3.400642577824837,0.6186162000000001,0.8875000000000001,0.6000000000000001,0.3052749312170413,False,True,0.095366714818816,0.05924390700999943,3984.8567255681655,2920.56847,1.364411335156325,26848.362141795635,66070.68844,0.4063581411926277,26848.362141795635,0.040758077889883525,4.7200237356081685,0.0
ma6_a5_h30km,2016,3.422682291399855,0.6186162000000001,0.9,0.6000000000000001,0.3052749312170413,False,True,0.095366714818816,0.05916977847506157,3984.8567255681655,2918.380001,1.3654344959199045,26661.263262062264,66021.31137,0.4038281383513553,26661.263262062264,0.040758077889883525,4.7200237356081685,0.0
ma6_a5_h30km,2017,3.4447220049748735,0.6186162000000001,0.9125000000000001,0.6000000000000001,0.3052749312170413,False,True,0.095366714818816,0.05961615743463205,3984.8567255681655,2931.55828,1.3592964372409357,26478.022167912848,64815.71083,0.40851240893369134,26478.022167912848,0.040758077889883525,4.7200237356081685,0.0
ma6_a5_h30km,2018,3.4667617185498916,0.6186162000000001,0.925,0.6000000000000001,0.3052749312170413,False,True,0.095366714818816,0.05956713930160658,3984.8567255681655,2930.111136,1.3599677761738542,26298.508083387376,64786.32161,0.4059268597112034,26298.508083387376,0.040758077889883525,4.7200237356081685,0.0
ma6_a5_h30km,2019,3.4888014321249097,0.6186162000000001,0.9375,0.6000000000000001,0.3057562290002523,False,True,0.09553422524191024,0.05954609432397953,3989.799403989712,2929.489833,1.361943420675361,26151.897044765785,64723.60283,0.40405502631636775,26151.897044765785,0.040794182144468526,4.719000369905409,0.0
ma6_a5_h30km,2020,3.510841145699928,0.6186162000000001,0.9500000000000001,0.6000000000000001,0.3057562290002523,False,True,0.09553422524191024,0.0595221386973978,3989.799403989712,2928.7826,1.362272298391049,25979.275375819485,64641.6657,0.40189675025375293,25979.275375819485,0.040794182144468526,4.719000369905409,0.0
ma6_a5_h30km,2021,3.532880859274946,0.6186162000000001,0.9625,0.6000000000000001,0.3057562290002523,False,True,0.09553422524191024,0.059420115116644794,3989.799403989712,2925.770596,1.363674721949975,25810.027480525532,64630.47188,0.3993476564498438,25810.027480525532,0.040794182144468526,4.719000369905409,0.0
ma6_a5_h30km,2022,3.554920572849964,0.6186162000000001,0.9750000000000001,0.6000000000000001,0.3065670752261429,False,True,0.0958164604280691,0.0595430728786472,3998.1272306327373,2929.400632,1.3648277353934624,25728.645711393332,65200.44489,0.3946084379454812,25728.645711393332,0.04085498464038308,4.717279301223037,0.0
ma6_a5_h30km,2023,3.576960286424982,0.6186162000000001,0.9875,0.6000000000000001,0.3065670752261429,False,True,0.0958164604280691,0.05938997403077918,3998.1272306327373,2924.880752,1.3669368325183389,25565.287579085736,61002.0346,0.41908909672802513,25565.287579085736,0.04085498464038308,4.717279301223037,0.0
ma6_a5_h30km,2024,3.599,0.6186162000000001,1.0,0.6000000000000001,0.3065670752261429,False,True,0.0958164604280691,nan,3998.1272306327373,nan,nan,25405.002064334465,nan,nan,25405.002064334465,0.04085498464038308,4.717279301223037,0.0
ma6_a5_h30km,2025,1.915152245743525,0.644391875,0.0,0.625,0.3239279312247761,False,True,0.10186716206770152,0.1634422054990989,4176.663418871034,5996.775848,0.6964848319725013,147160.54096940238,209671.0726,0.7018638248212137,412314.91019466997,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2026,1.936200342671731,0.644391875,0.0125,0.625,0.3239279312247761,False,True,0.10186716206770152,0.15734137964229614,4176.663418871034,5816.663449,0.7180514147830034,229848.3768934217,202851.7641,1.1330854228120646,229848.3768934217,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2027,1.957248439599937,0.644391875,0.025,0.625,0.3239279312247761,False,True,0.10186716206770152,nan,4176.663418871034,nan,nan,162527.34594605863,nan,nan,162527.34594605863,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2028,1.9782965365281429,0.644391875,0.037500000000000006,0.625,0.3287623687473792,False,True,0.10355436936505308,0.10365314115898783,4226.447324536441,4231.645673,0.9987715539378149,133551.2015141805,135964.8464,0.9822480225607821,133551.2015141805,0.04250820846421441,4.67158520439894,0.0
ma6_a5_h30km,2029,1.9993446334563487,0.644391875,0.05,0.625,0.38438172807985677,False,True,0.12299882909024511,0.10365314115898783,4800.189004170763,4231.645673,1.1343551363003646,120807.81726021794,135964.8464,0.8885224413434701,120807.81726021794,0.046554382565883574,4.567895431820801,0.0
ma6_a5_h30km,2030,2.020392730384555,0.644391875,0.0625,0.625,0.34840684127755167,False,True,0.11041747606543359,nan,4428.9548984899775,nan,nan,105324.22208661765,nan,nan,105324.22208661765,0.043953273780755815,4.633293660629728,0.0
ma6_a5_h30km,2031,2.0414408273127607,0.644391875,0.07500000000000001,0.625,0.3348378014979006,False,True,0.10567580929397707,nan,4289.043998615651,nan,nan,95134.79671303413,nan,nan,95134.79671303413,0.042956960570101926,4.659535274687957,0.0
ma6_a5_h30km,2032,2.0624889242409665,0.644391875,0.08750000000000001,0.625,0.33939821050245905,False,True,0.10726894351773822,0.09061782403414641,4336.052119095307,3846.808883,1.1271815811431114,88021.21250003645,116581.6846,0.7550175038389902,88021.21250003645,0.04329272953939441,4.6506137933373894,0.0
ma6_a5_h30km,2033,2.0835370211691724,0.644391875,0.1,0.625,0.33939821050245905,False,True,0.10726894351773822,0.09061782403414641,4336.052119095307,3846.808883,1.1271815811431114,82336.30498589003,116581.6846,0.7062542050956951,82336.30498589003,0.04329272953939441,4.6506137933373894,0.0
ma6_a5_h30km,2034,2.1045851180973787,0.644391875,0.1125,0.625,0.32091820305737134,False,True,0.10081722478410969,nan,4145.683243072257,nan,nan,76767.96843614476,nan,nan,76767.96843614476,0.041926398287515716,4.6874284452896635,0.0
ma6_a5_h30km,2035,2.1256332150255846,0.644391875,0.125,0.625,0.3149498126963109,False,True,0.09873629919644356,0.07038206070737005,4084.2820131725766,3249.396014,1.256935749159375,72205.17342117334,100172.038,0.7208116642408068,72205.17342117334,0.04148190595741109,4.699704395833535,0.0
ma6_a5_h30km,2036,2.1466813119537904,0.644391875,0.1375,0.625,0.31227590706793645,False,True,0.09780455171469155,0.07038206070737005,4056.78922742637,3249.396014,1.2484748580806162,68535.43860452056,100172.038,0.6841773410312423,68535.43860452056,0.04128226376614579,4.705267623735776,0.0
ma6_a5_h30km,2037,2.1677294088819963,0.644391875,0.15000000000000002,0.625,0.31227590706793645,False,True,0.09780455171469155,nan,4056.78922742637,nan,nan,65617.68676193822,nan,nan,65617.68676193822,0.04128226376614579,4.705267623735776,0.0
ma6_a5_h30km,2038,2.188777505810202,0.644391875,0.1625,0.625,0.2969925245834005,False,True,0.09248623623049847,nan,3899.8633317290532,nan,nan,62572.25271109249,nan,nan,62572.25271109249,0.04013521620356979,4.737845271782241,0.0
ma6_a5_h30km,2039,2.209825602738408,0.644391875,0.17500000000000002,0.625,0.2969925245834005,False,True,0.09248623623049847,0.05831099266957717,3899.8633317290532,2893.026389,1.3480220389821869,60296.13143325596,85166.67754,0.7079779694932544,60296.13143325596,0.04013521620356979,4.737845271782241,0.0
ma6_a5_h30km,2040,2.2308736996666143,0.644391875,0.1875,0.625,0.30493447407060953,False,True,0.09524823026292203,0.05831099266957717,3981.3606382985736,2893.026389,1.3761922993294111,58022.152740930185,85166.67754,0.6812776360059258,58022.152740930185,0.04073253266899173,4.720748440999864,0.0
ma6_a5_h30km,2041,2.25192179659482,0.644391875,0.2,0.625,0.289588108522823,False,True,0.08991480734352232,nan,3823.988972167266,nan,nan,55715.46582394574,nan,nan,55715.46582394574,0.03957589824274982,4.754123155648126,0.0
ma6_a5_h30km,2042,2.272969893523026,0.644391875,0.21250000000000002,0.625,0.289588108522823,False,True,0.08991480734352232,0.04653917216660953,3823.988972167266,2545.491337,1.5022596685298664,54051.94131120453,75068.07602,0.7200389856375665,54051.94131120453,0.03957589824274982,4.754123155648126,0.0
ma6_a5_h30km,2043,2.294017990451232,0.644391875,0.225,0.625,0.2852707051959304,False,True,0.08841722427032753,0.04653917216660953,3779.800250035095,2545.491337,1.4849000643191326,52148.82061331681,75068.07602,0.6946870544467275,52148.82061331681,0.03924869509664054,4.7637695352236875,0.0
ma6_a5_h30km,2044,2.3150660873794378,0.644391875,0.23750000000000002,0.625,0.2852707051959304,False,True,0.08841722427032753,nan,3779.800250035095,nan,nan,50757.934741112746,nan,nan,50757.934741112746,0.03924869509664054,4.7637695352236875,0.0
ma6_a5_h30km,2045,2.336114184307644,0.644391875,0.25,0.625,0.2815927708565617,False,True,0.08714256384256586,nan,3742.1892376889973,nan,nan,49170.16982535217,nan,nan,49170.16982535217,0.03896933593583428,4.772079266052592,0.0
ma6_a5_h30km,2046,2.35716228123585,0.644391875,0.2625,0.625,0.2729404434074897,False,True,0.08414825816442588,0.03811534962231051,3653.837182996069,2296.797976,1.5908396041690298,47728.39804881475,65239.22278,0.7315905373331113,47728.39804881475,0.03830991431408099,4.791970463582543,0.0
ma6_a5_h30km,2047,2.378210378164056,0.644391875,0.275,0.625,0.26805660736184717,False,True,0.08246099291453583,0.03811534962231051,3604.051567342972,2296.797976,1.5691635071969308,46367.18220778609,65239.22278,0.710725545645228,46367.18220778609,0.03793633111358603,4.80341596395368,0.0
ma6_a5_h30km,2048,2.3992584750922616,0.644391875,0.28750000000000003,0.625,0.26673159088938714,False,True,0.08200360712521307,nan,3590.5556258400597,nan,nan,45308.786244062365,nan,nan,45308.786244062365,0.03783480631885138,4.806548927561972,0.0
ma6_a5_h30km,2049,2.4203065720204675,0.644391875,0.30000000000000004,0.625,0.2605414713719586,False,True,0.07986907886898492,nan,3527.5727585213763,nan,nan,44176.66984069477,nan,nan,44176.66984069477,0.03735955927221254,4.821345064651426,0.0
ma6_a5_h30km,2050,2.441354668948674,0.644391875,0.3125,0.625,0.2631070046979242,False,True,0.08075328816264216,0.031757419738083686,3553.6628496044377,2109.095191,1.684922930348874,43191.34097468878,61946.74572,0.6972334135180261,43191.34097468878,0.03755671784469872,4.815180532363733,0.0
ma6_a5_h30km,2051,2.4624027658768792,0.644391875,0.325,0.625,0.25499984775113366,False,True,0.07796147826187771,0.031757419738083686,3471.2857753980984,2109.095191,1.6458649141161967,41965.90062164964,61946.74572,0.6774512548461543,41965.90062164964,0.03693278193271031,4.834818954883292,0.0
ma6_a5_h30km,2052,2.4834508628050855,0.644391875,0.3375,0.625,0.25499984775113366,False,True,0.07796147826187771,nan,3471.2857753980984,nan,nan,41181.42209227651,nan,nan,41181.42209227651,0.03693278193271031,4.834818954883292,0.0
ma6_a5_h30km,2053,2.5044989597332914,0.644391875,0.35000000000000003,0.625,0.25499984775113366,False,True,0.07796147826187771,0.043170220787210466,3471.2857753980984,2446.031046,1.4191503337926554,40439.35370652511,59645.87347,0.6779908039550269,40439.35370652511,0.03693278193271031,4.834818954883292,0.0
ma6_a5_h30km,2054,2.5255470566614973,0.644391875,0.36250000000000004,0.625,0.2903066206099771,False,True,0.09016416969923338,0.043170220787210466,3831.3468303348486,2446.031046,1.5663524944216298,40687.06053910574,59645.87347,0.6821437623772926,40687.06053910574,0.03963027561674174,4.752528973218241,0.0
ma6_a5_h30km,2055,2.546595153589703,0.644391875,0.375,0.625,0.2932465687162652,False,True,0.0911848654778524,nan,3861.464186059668,nan,nan,40372.2618557731,nan,nan,40372.2618557731,0.03985254420563439,4.746038905702412,0.0
ma6_a5_h30km,2056,2.567643250517909,0.644391875,0.3875,0.625,0.2932465687162652,False,True,0.0911848654778524,nan,3861.464186059668,nan,nan,39715.7585610765,nan,nan,39715.7585610765,0.03985254420563439,4.746038905702412,0.0
ma6_a5_h30km,2057,2.5886913474461153,0.644391875,0.4,0.625,0.2932465687162652,False,True,0.0911848654778524,0.047202148356984844,3861.464186059668,2565.064135,1.5054064860875955,39090.274454033526,70301.62617,0.5560365610819202,39090.274454033526,0.03985254420563439,4.746038905702412,0.0
ma6_a5_h30km,2058,2.609739444374321,0.644391875,0.41250000000000003,0.625,0.2932759917969556,False,True,0.09119508362651498,0.047202148356984844,3861.7656898226564,2565.064135,1.5055240284752789,38495.55004562181,70301.62617,0.5475769501054459,38495.55004562181,0.03985476681887891,4.745974218544478,0.0
ma6_a5_h30km,2059,2.630787541302527,0.644391875,0.42500000000000004,0.625,0.2932759917969556,False,True,0.09119508362651498,0.04880717228945166,3861.7656898226564,2612.448656,1.4782168755559484,37925.21407105201,71595.40042,0.5297157896816189,37925.21407105201,0.03985476681887891,4.745974218544478,0.0
ma6_a5_h30km,2060,2.651835638230733,0.644391875,0.4375,0.625,0.29289843931279136,False,True,0.09106397035440009,0.04880717228945166,3857.8969709161556,2612.448656,1.4767359971097382,37371.11422319006,71595.40042,0.5219764678172053,37371.11422319006,0.03982624378819995,4.746804672373255,0.0
ma6_a5_h30km,2061,2.6728837351589387,0.644391875,0.45,0.625,0.2934913965714277,False,True,0.0912698919190867,nan,3863.973035052983,nan,nan,36888.5957180705,nan,nan,36888.5957180705,0.03987103732730798,4.745500806964186,0.0
ma6_a5_h30km,2062,2.693931832087145,0.644391875,0.4625,0.625,0.2955764299284121,False,True,0.09199416692085484,0.049652230589720625,3885.3439942827335,2637.396996,1.4731737391736734,36694.113386339595,73124.37074,0.5018041593384602,36694.113386339595,0.04002842726373966,4.740932834916483,0.0
ma6_a5_h30km,2063,2.714979929015351,0.644391875,0.47500000000000003,0.625,0.2955764299284121,False,True,0.09199416692085484,0.049652230589720625,3885.3439942827335,2637.396996,1.4731737391736734,36208.07717999471,73124.37074,0.49515745316613596,36208.07717999471,0.04002842726373966,4.740932834916483,0.0
ma6_a5_h30km,2064,2.7360280259435568,0.644391875,0.48750000000000004,0.625,0.2955764299284121,False,True,0.09199416692085484,nan,3885.3439942827335,nan,nan,35740.85660975127,nan,nan,35740.85660975127,0.04002842726373966,4.740932834916483,0.0
ma6_a5_h30km,2065,2.7570761228717626,0.644391875,0.5,0.625,0.2963503851471014,False,True,0.09226308740644178,0.05085476860951726,3893.27894816005,2672.899076,1.4565753653468843,35337.358104677005,71511.1144,0.494151970657543,35337.358104677005,0.04008680252096885,4.739243867340272,0.0
ma6_a5_h30km,2066,2.7781242197999685,0.644391875,0.5125000000000001,0.625,0.2963503851471014,False,True,0.09226308740644178,0.05085476860951726,3893.27894816005,2672.899076,1.4565753653468843,34903.75446739472,71511.1144,0.48808852666117475,34903.75446739472,0.04008680252096885,4.739243867340272,0.0
ma6_a5_h30km,2067,2.799172316728175,0.644391875,0.525,0.625,0.2955982296117015,False,True,0.09200174096157716,0.051160316803406373,3885.567479167737,2681.919661,1.4488008480160575,34471.39402164457,71880.85518,0.47956293696455393,34471.39402164457,0.04003007184600471,4.740885213370751,0.0
ma6_a5_h30km,2068,2.82022041365638,0.644391875,0.5375,0.625,0.2955982296117015,False,True,0.09200174096157716,0.051160316803406373,3885.567479167737,2681.919661,1.4488008480160575,34068.20595252245,71880.85518,0.47395382076647197,34068.20595252245,0.04003007184600471,4.740885213370751,0.0
ma6_a5_h30km,2069,2.8412685105845865,0.644391875,0.55,0.625,0.2955982296117015,False,True,0.09200174096157716,nan,3885.567479167737,nan,nan,33678.84223994274,nan,nan,33678.84223994274,0.04003007184600471,4.740885213370751,0.0
ma6_a5_h30km,2070,2.8623166075127924,0.644391875,0.5625,0.625,0.2980036994954273,False,True,0.09283768134342793,0.0529706244405043,3910.2333143483274,2735.364696,1.4295107778741059,33517.134327947424,69913.38437,0.47940940965703993,33517.134327947424,0.04021141733057994,4.735647884367848,0.0
ma6_a5_h30km,2071,2.8833647044409982,0.644391875,0.5750000000000001,0.625,0.2980036994954273,False,True,0.09283768134342793,0.0529706244405043,3910.2333143483274,2735.364696,1.4295107778741059,33150.81585004824,69913.38437,0.47416980523508073,33150.81585004824,0.04021141733057994,4.735647884367848,0.0
ma6_a5_h30km,2072,2.904412801369204,0.644391875,0.5875,0.625,0.2980036994954273,False,True,0.09283768134342793,0.05331015545170489,3910.2333143483274,2745.388543,1.4242914083394014,32796.25147563499,70148.18373,0.46752816297949484,32796.25147563499,0.04021141733057994,4.735647884367848,0.0
ma6_a5_h30km,2073,2.92546089829741,0.644391875,0.6000000000000001,0.625,0.2975404158809234,False,True,0.09267665390385926,0.05331015545170489,3905.481927323383,2745.388543,1.4225607290746907,32444.884691437197,70148.18373,0.46251924093027685,32444.884691437197,0.04017651017174007,4.736653893171273,0.0
ma6_a5_h30km,2074,2.9465089952256163,0.644391875,0.6125,0.625,0.2975404158809234,False,True,0.09267665390385926,0.055507765833056964,3905.481927323383,2810.267772,1.3897187898731604,32112.107846447376,68684.22154,0.4675325296909142,32112.107846447376,0.04017651017174007,4.736653893171273,0.0
ma6_a5_h30km,2075,2.967557092153822,0.644391875,0.625,0.625,0.29815128835358773,False,True,0.09288898290641417,0.055507765833056964,3911.747053754389,2810.267772,1.3919481597906567,31827.981932322244,68684.22154,0.4633958312213877,31827.981932322244,0.040222535819713266,4.735327666316999,0.0
ma6_a5_h30km,2076,2.988605189082028,0.644391875,0.6375000000000001,0.625,0.29930872934129565,False,True,0.09329135406728999,0.055698799619592045,3923.61969557319,2815.907591,1.3933765824253532,31676.423587475194,69004.84081,0.45904639755193427,31676.423587475194,0.04030969836654978,4.732820879451295,0.0
ma6_a5_h30km,2077,3.009653286010234,0.644391875,0.65,0.625,0.29930872934129565,False,True,0.09329135406728999,0.055698799619592045,3923.61969557319,2815.907591,1.3933765824253532,31370.364008073862,69004.84081,0.45461106264196693,31370.364008073862,0.04030969836654978,4.732820879451295,0.0
ma6_a5_h30km,2078,3.0307013829384397,0.644391875,0.6625000000000001,0.625,0.2999705304311866,False,True,0.09352145892041717,0.0559092598624112,3930.4093285478802,2822.12093,1.392714708560657,31113.365883399216,69270.1458,0.449159815156607,31113.365883399216,0.04035951032425552,4.7313911026289235,0.0
ma6_a5_h30km,2079,3.051749479866646,0.644391875,0.675,0.625,0.2999705304311866,False,True,0.09352145892041717,0.0559092598624112,3930.4093285478802,2822.12093,1.392714708560657,30823.93293322827,69270.1458,0.4449814935026204,30823.93293322827,0.04035951032425552,4.7313911026289235,0.0
ma6_a5_h30km,2080,3.0727975767948514,0.644391875,0.6875,0.625,0.2995320385492657,False,True,0.09336899452867951,0.05601375199052275,3925.9106087358473,2825.205812,1.3896016325821743,30535.765178708774,69460.17292,0.43961545004902325,30535.765178708774,0.04032650833958886,4.732338146537372,0.0
ma6_a5_h30km,2081,3.0938456737230577,0.644391875,0.7000000000000001,0.625,0.2995320385492657,False,True,0.09336899452867951,0.05601375199052275,3925.9106087358473,2825.205812,1.3896016325821743,30261.89628173062,69460.17292,0.4356726309418266,30261.89628173062,0.04032650833958886,4.732338146537372,0.0
ma6_a5_h30km,2082,3.1148937706512636,0.644391875,0.7125,0.625,0.30096231890734076,False,True,0.09386634869686818,0.058067329147152145,3940.5858848742732,2885.832802,1.3654934832479853,30118.438431679297,68663.8163,0.43863624328843626,30118.438431679297,0.04043412434120626,4.729253229973641,0.0
ma6_a5_h30km,2083,3.1359418675794695,0.644391875,0.7250000000000001,0.625,0.30096231890734076,False,True,0.09386634869686818,0.058067329147152145,3940.5858848742732,2885.832802,1.3654934832479853,29857.667822718056,68663.8163,0.43483845541393323,29857.667822718056,0.04043412434120626,4.729253229973641,0.0
ma6_a5_h30km,2084,3.1569899645076758,0.644391875,0.7375,0.625,0.30096231890734076,False,True,0.09386634869686818,0.058143471391857895,3940.5858848742732,2888.080721,1.3644306602032379,29603.555390310237,68807.34271,0.43023831795218936,29603.555390310237,0.04043412434120626,4.729253229973641,0.0
ma6_a5_h30km,2085,3.178038061435881,0.644391875,0.75,0.625,0.3011242069557481,False,True,0.09392265014320123,0.05815932655334519,3942.247154297106,2888.548807,1.364784678293686,29391.7640046504,68744.82688,0.4275487384084369,29391.7640046504,0.040446299457805444,4.728904815886461,0.0
ma6_a5_h30km,2086,3.1990861583640875,0.644391875,0.7625000000000001,0.625,0.3011242069557481,False,True,0.09392265014320123,0.05815932655334519,3942.247154297106,2888.548807,1.364784678293686,29149.852368184416,68744.82688,0.4240297589092484,29149.852368184416,0.040446299457805444,4.728904815886461,0.0
ma6_a5_h30km,2087,3.2201342552922934,0.644391875,0.775,0.625,0.3011242069557481,False,True,0.09392265014320123,0.058142011901084485,3942.247154297106,2888.037633,1.3650262410888419,28913.81729027182,68691.17923,0.42092474775340705,28913.81729027182,0.040446299457805444,4.728904815886461,0.0
ma6_a5_h30km,2088,3.241182352220499,0.644391875,0.7875000000000001,0.625,0.302288840133356,False,True,0.09432773249059768,0.058001749242051204,3954.199794260887,2883.896711,1.3711308658102932,28804.72213153052,68564.09021,0.420113824063101,28804.72213153052,0.04053385483889759,4.7264028156425955,0.0
ma6_a5_h30km,2089,3.2622304491487055,0.644391875,0.8,0.625,0.3027472157282069,False,True,0.09448718651894754,0.05940212308561305,3958.9047551259796,2925.239424,1.353360932662577,28610.99751704533,67699.79323,0.42261572970900685,28610.99751704533,0.04056829883156615,4.725420247835242,0.0
ma6_a5_h30km,2090,3.283278546076911,0.644391875,0.8125,0.625,0.3027472157282069,False,True,0.09448718651894754,0.059223988287204724,3958.9047551259796,2919.980417,1.3557983923718826,28390.059866873766,67422.45137,0.4210772419275471,28390.059866873766,0.04056829883156615,4.725420247835242,0.0
ma6_a5_h30km,2091,3.3043266430051172,0.644391875,0.8250000000000001,0.625,0.3027472157282069,False,True,0.09448718651894754,0.059083895531757566,3958.9047551259796,2915.844511,1.3577214903576111,28174.162742232777,67105.05505,0.41985157036590165,28174.162742232777,0.04056829883156615,4.725420247835242,0.0
ma6_a5_h30km,2092,3.325374739933323,0.644391875,0.8375,0.625,0.3027472157282069,False,True,0.09448718651894754,0.05890585777756261,3958.9047551259796,2910.588369,1.3601733578307924,27963.11735309645,66951.73335,0.4176608424298018,27963.11735309645,0.04056829883156615,4.725420247835242,0.0
ma6_a5_h30km,2093,3.346422836861529,0.644391875,0.8500000000000001,0.625,0.30222576635072107,False,True,0.09430579212938821,0.05872401958228693,3953.5524067854817,2905.220028,1.3608444003145503,27750.187571999893,66931.44575,0.41460612812177144,27750.187571999893,0.04052911454013594,4.726538115451624,0.0
ma6_a5_h30km,2094,3.367470933789735,0.644391875,0.8625,0.625,0.30222576635072107,False,True,0.09430579212938821,0.05861762877482584,3953.5524067854817,2902.079092,1.3623172496173588,27548.365347522547,66879.63559,0.41190962098545947,27548.365347522547,0.04052911454013594,4.726538115451624,0.0
ma6_a5_h30km,2095,3.3885190307179407,0.644391875,0.875,0.625,0.30328268303016365,False,True,0.09467347378989648,0.05849939386507993,3964.4014762094803,2898.588487,1.3677006908671545,27435.349665642396,66820.17022,0.4105848514799308,27435.349665642396,0.0406085243183708,4.724273973246197,0.0
ma6_a5_h30km,2096,3.409567127646147,0.644391875,0.8875000000000001,0.625,0.3038367495461104,False,True,0.09486624913642253,0.05841216449682598,3970.089638939178,2896.013247,1.370881035524206,27323.50909915627,66740.69121,0.4093980539275908,27323.50909915627,0.040650134018160373,4.723089633148895,0.0
ma6_a5_h30km,2097,3.4306152245743524,0.644391875,0.9,0.625,0.3038367495461104,False,True,0.09486624913642253,0.05912989282915257,3970.089638939178,2917.202472,1.3609235824544366,27133.099050459925,65958.69557,0.41136500374942037,27133.099050459925,0.040650134018160373,4.723089633148895,0.0
ma6_a5_h30km,2098,3.4516633215025587,0.644391875,0.9125000000000001,0.625,0.3038367495461104,False,True,0.09486624913642253,0.05908319901512247,3970.089638939178,2915.823948,1.3615669909228614,26946.615060230328,65922.09123,0.4087645667400701,26946.615060230328,0.040650134018160373,4.723089633148895,0.0
ma6_a5_h30km,2099,3.4727114184307646,0.644391875,0.925,0.625,0.3038367495461104,False,True,0.09486624913642253,0.0590262541481615,3970.089638939178,2914.142786,1.3623524756618353,26763.924038109366,65894.08643,0.40616579556863536,26763.924038109366,0.040650134018160373,4.723089633148895,0.0
ma6_a5_h30km,2100,3.4937595153589704,0.644391875,0.9375,0.625,0.30470237705033126,False,True,0.09516746051094657,0.05902311560619893,3978.977390123156,2914.050128,1.365445759457147,26638.594468643503,65743.92286,0.4051871763930136,26638.594468643503,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2101,3.5148076122871768,0.644391875,0.9500000000000001,0.625,0.30470237705033126,False,True,0.09516746051094657,0.05898718997389743,3978.977390123156,2912.989509,1.3659429180330618,26462.760240339157,65710.17208,0.4027193873137572,26462.760240339157,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2102,3.535855709215382,0.644391875,0.9625,0.625,0.30470237705033126,False,True,0.09516746051094657,0.05889611277717899,3978.977390123156,2910.300671,1.3672049179564498,26290.36257298488,65665.1179,0.4003702942104194,26290.36257298488,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2103,3.5569038061435885,0.644391875,0.9750000000000001,0.625,0.30470237705033126,False,True,0.09516746051094657,0.0589677194497175,3978.977390123156,2912.414688,1.366212513114189,26121.290963518855,66098.058,0.3951899912629635,26121.290963518855,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2104,3.5779519030717943,0.644391875,0.9875,0.625,0.30470237705033126,False,True,0.09516746051094657,0.06018102544800879,3978.977390123156,2948.234667,1.3496135279394148,25955.439820278378,62013.39597,0.41854569346330833,25955.439820278378,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2105,3.599,0.644391875,1.0,0.625,0.30470237705033126,False,True,0.09516746051094657,nan,3978.977390123156,nan,nan,25792.708185857326,nan,nan,25792.708185857326,0.04071511507046274,4.721242870813,0.0
ma6_a5_h30km,2106,1.9944815774885034,0.67016755,0.0,0.65,0.3239279312247761,False,True,0.10186716206770152,0.16670476901792922,4176.663418871034,6093.09529,0.6854748235639416,146464.74255153126,214781.6494,0.6819239118457541,410365.41979263496,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2107,2.0145380577698973,0.67016755,0.0125,0.65,0.3239279312247761,False,True,0.10186716206770152,0.16218673353605448,4176.663418871034,5959.711019,0.7008164331383723,235461.82096243592,208522.0915,1.1291936469111998,235461.82096243592,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2108,2.034594538051291,0.67016755,0.025,0.65,0.3239279312247761,False,True,0.10186716206770152,nan,4176.663418871034,nan,nan,166496.65031307185,nan,nan,166496.65031307185,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2109,2.0546510183326845,0.67016755,0.037500000000000006,0.65,0.3239279312247761,False,True,0.10186716206770152,0.11251901943630042,4176.663418871034,4493.38968,0.9295128436025236,135943.9457165422,140577.6793,0.967037913795908,135943.9457165422,0.04214995354172714,4.681310973676283,0.0
ma6_a5_h30km,2110,2.074707498614078,0.67016755,0.05,0.65,0.38407446043325755,False,True,0.12289138147748682,0.11251901943630042,4797.018580580295,4493.38968,1.067572350097242,123741.53010858355,140577.6793,0.8802359714909845,123741.53010858355,0.0465324175017492,4.568429906967469,0.0
